,Absolute Time,X-axis Angular Velocity,Y-axis Angular Velocity,Z-axis Angular Velocity,X-axis Acceleration,Y-axis Acceleration,Z-axis Acceleration,X-axis Angle,Y-axis Angle,Z-axis Angle
14879,2023-04-17 14:29:02.048000+08:00,-0.51844,-0.6216,-0.18272,-0.80925,2.66954,10.27113,14.52612,162.76987,65.01458
14880,2023-04-17 14:29:02.100000+08:00,-1.12868,-0.744,0.06207,-5.09486,0.43097,10.99896,2.03621,94.68356,48.60524
14881,2023-04-17 14:29:02.154000+08:00,-0.51844,-1.29304,0.06207,-3.02388,-3.44525,6.02142,-27.08122,44.55652,32.92031
14882,2023-04-17 14:29:02.211000+08:00,0.94683,2.36838,0.00087,-0.56982,2.86346,8.69095,18.19936,168.35333,67.54352
14883,2023-04-17 14:29:02.269000+08:00,0.0918,-0.13376,0.00087,-1.85791,-1.71902,9.31345,-10.2599,47.71561,49.15987
14884,2023-04-17 14:29:02.332000+08:00,-1.49499,-0.25616,0.1836,-4.69983,-1.89381,11.11629,-8.91789,68.73795,42.57631
14885,2023-04-17 14:29:02.390000+08:00,2.3509,0.11016,0.00087,-3.43329,1.1205,10.12268,5.98427,107.71409,55.04836
14886,2023-04-17 14:29:02.453000+08:00,1.43467,-0.13376,0.00087,-1.78848,-2.41814,9.1722,-14.50789,37.25395,48.03477
14887,2023-04-17 14:29:02.514000+08:00,-0.88476,-0.6216,-0.06032,-1.13007,2.69109,9.11713,16.32671,156.59833,66.71829
14888,2023-04-17 14:29:02.575000+08:00,-1.43379,-0.8052,0.06207,-4.11565,-1.70467,10.70688,-8.45293,68.09914,44.54844
14889,2023-04-17 14:29:02.635000+08:00,2.83874,0.04983,-0.06032,-4.05818,-2.24815,7.16824,-15.26566,62.65174,34.70092
14890,2023-04-17 14:29:02.691000+08:00,-1.49499,1.39183,0.1836,-0.42857,2.2314,8.26479,15.08963,168.87086,65.50298
14891,2023-04-17 14:29:02.748000+08:00,-2.41035,-0.92759,0.06207,-2.95924,-0.05984,9.48822,-0.34499,88.85904,51.47431
14892,2023-04-17 14:29:02.806000+08:00,-0.39604,-0.19496,0.12327,-5.27443,-2.31279,11.16895,-10.6055,67.23977,40.33087
14893,2023-04-17 14:29:02.853000+08:00,-2.34915,-1.41543,0.00087,-0.92896,-2.1452,9.18655,-13.07953,23.8199,51.15652
14894,2023-04-17 14:29:02.903000+08:00,-2.95938,-1.59816,0.12327,-0.35675,-1.83875,11.4371,-9.12894,11.07332,54.12023
14895,2023-04-17 14:29:02.956000+08:00,2.1061,1.94174,-0.06032,-2.07817,3.06937,9.09319,18.21439,144.74849,67.21719
14896,2023-04-17 14:29:03.005000+08:00,0.94683,0.35495,-0.06032,-4.29759,-2.52109,9.84735,-13.20525,60.74773,40.48372
14897,2023-04-17 14:29:03.061000+08:00,-0.09092,-0.01137,-0.06032,-3.38062,-2.70784,10.20648,-14.13599,52.3548,44.05413
14898,2023-04-17 14:29:03.110000+08:00,2.47242,-0.6828,0.00087,-4.31436,-0.28969,8.52097,-1.73729,86.29849,45.03368
14899,2023-04-17 14:29:03.163000+08:00,1.61826,3.03982,0.00087,-0.56264,2.27449,8.3438,15.21521,165.77283,66.58488
14900,2023-04-17 14:29:03.212000+08:00,-0.45724,-0.07256,0.06207,-1.59454,1.73102,9.01657,10.70534,136.86876,62.7149
14901,2023-04-17 14:29:03.263000+08:00,-2.53274,-1.35424,-0.06032,-1.42456,-0.48363,8.91362,-3.06682,71.33759,53.11518
14902,2023-04-17 14:29:03.314000+08:00,0.88563,-1.04912,0.1836,-1.73102,1.3264,7.67821,9.56557,126.9767,59.91371
14903,2023-04-17 14:29:03.376000+08:00,-1.61651,-0.92759,0.06207,-0.43814,-2.99515,10.79306,-15.49754,8.53075,51.39262
14904,2023-04-17 14:29:03.433000+08:00,-0.45724,1.57542,0.06207,-2.22423,2.66954,9.14346,15.83804,139.19769,63.11418
14905,2023-04-17 14:29:03.488000+08:00,-0.88476,-0.43888,0.00087,-4.67828,-2.96402,10.63504,-14.31154,58.92121,36.87046
14906,2023-04-17 14:29:03.545000+08:00,1.31314,0.11016,-0.06032,-3.39978,2.22183,9.85214,12.03427,122.297,57.84529
14907,2023-04-17 14:29:03.603000+08:00,0.45811,-0.31648,0.00087,-1.81242,-2.56418,9.34457,-15.07661,36.05642,45.29527
14908,2023-04-17 14:29:03.669000+08:00,0.27539,-0.37768,-0.06032,-0.80685,1.05106,8.94952,6.67148,142.3251,58.63702
14909,2023-04-17 14:29:03.726000+08:00,1.67946,-0.07256,0.00087,-4.28323,-1.14203,10.82179,-5.60416,75.45103,43.776
14910,2023-04-17 14:29:03.792000+08:00,0.27539,-0.56128,0.12327,-4.85306,-1.37427,7.82425,-8.48938,75.05712,33.9056
14911,2023-04-17 14:29:03.858000+08:00,2.1061,0.23255,-0.12152,-3.02388,-3.71339,10.05565,-19.47566,40.67477,41.18106
14912,2023-04-17 14:29:03.922000+08:00,2.96113,-0.01137,-0.12152,-5.05177,1.99199,9.84496,10.20505,110.59043,52.75324
14913,2023-04-17 14:29:03.984000+08:00,1.31314,-0.92759,0.06207,-3.31837,-1.35989,7.63033,-9.2821,68.45005,40.55051
14914,2023-04-17 14:29:04.051000+08:00,1.00803,-0.8664,0.06207,-0.47646,0.90262,8.63828,5.95624,152.07475,59.25452
14915,2023-04-17 14:29:04.110000+08:00,-2.59307,0.17136,-0.12152,-2.59532,-1.03189,10.52013,-5.43999,68.56767,48.69956
14916,2023-04-17 14:29:04.178000+08:00,-2.28795,-0.6216,0.00087,-2.40617,-1.73819,7.42682,-12.55208,55.03795,42.6798
14917,2023-04-17 14:29:04.248000+08:00,-2.34915,-1.17151,0.06207,-0.60095,-1.10611,10.74757,-5.86693,28.61217,54.47881
14918,2023-04-17 14:29:04.306000+08:00,-1.18987,1.81934,-0.06032,-1.87227,3.27287,9.1698,19.27493,149.09103,68.45885
14919,2023-04-17 14:29:04.373000+08:00,-0.02972,2.36838,-0.24305,-0.86671,3.39499,8.41322,21.8708,164.94748,70.46217
14920,2023-04-17 14:29:04.432000+08:00,0.45811,0.04983,-0.18272,-1.31442,-2.76291,10.51773,-14.60979,25.99294,48.09772
14921,2023-04-17 14:29:04.488000+08:00,-0.02972,0.23255,-0.24305,-2.09015,-2.57376,8.59039,-16.23112,40.11481,43.74971
14922,2023-04-17 14:29:04.544000+08:00,0.58051,-0.43888,-0.12152,-0.88826,0.58897,10.62547,3.16167,123.48952,56.62133
14923,2023-04-17 14:29:04.592000+08:00,-1.67771,-0.8664,0.00087,-5.13557,1.23781,10.52013,6.03574,103.05962,48.77212
14924,2023-04-17 14:29:04.642000+08:00,1.67946,2.06326,-0.06032,-2.49956,2.50433,9.17697,14.75124,134.07346,62.69359
14925,2023-04-17 14:29:04.698000+08:00,-3.4481,-0.8664,0.24479,-4.49393,-1.86029,10.15141,-9.5126,68.27887,39.12756
14926,2023-04-17 14:29:04.744000+08:00,-1.00628,-0.744,-0.18272,-4.03903,-2.28406,10.08917,-11.86916,61.45333,39.56617
14927,2023-04-17 14:29:04.796000+08:00,2.53362,0.41528,-0.36544,-4.4245,-2.12366,7.21852,-14.08087,65.91864,30.27549
14928,2023-04-17 14:29:04.842000+08:00,2.77754,1.27031,-0.24305,-4.85785,-2.70544,10.67575,-12.98878,62.03776,39.35858
14929,2023-04-17 14:29:04.893000+08:00,2.1061,0.23255,-0.30424,-2.65039,1.99916,9.89044,11.04756,126.36929,60.959
14930,2023-04-17 14:29:04.948000+08:00,-1.3114,-0.92759,0.06207,-1.96805,-0.97205,9.43794,-5.75737,63.95108,51.05211
14931,2023-04-17 14:29:04.995000+08:00,-4.11953,-0.25616,-0.12152,-2.11649,0.45729,7.61118,3.31288,102.03442,54.6818
14932,2023-04-17 14:29:05.042000+08:00,-2.89819,-0.50008,0.1836,-3.27289,0.32323,10.42197,1.69484,95.55246,52.68305
14933,2023-04-17 14:29:05.091000+08:00,-0.82356,-0.744,0.06207,-1.93932,-2.25055,8.64786,-14.24834,41.57621,46.96785
14934,2023-04-17 14:29:05.141000+08:00,2.41122,0.35495,-0.18272,-1.63525,-1.00316,6.89769,-8.05453,58.87129,49.19557
14935,2023-04-17 14:29:05.191000+08:00,2.53362,2.7959,-0.24305,-1.32161,-2.92091,12.37085,-13.21242,24.77474,50.86111
14936,2023-04-17 14:29:05.244000+08:00,1.31314,0.47647,-0.18272,-2.06381,-2.02071,8.60956,-12.8569,46.35554,47.1721
14937,2023-04-17 14:29:05.294000+08:00,-0.76236,-0.8052,-0.30424,-1.69989,-0.34955,9.97664,-1.97815,78.43829,54.21878
14938,2023-04-17 14:29:05.346000+08:00,1.80098,-0.56128,-0.18272,-4.97037,3.03586,11.1498,13.9655,120.16756,61.26241
14939,2023-04-17 14:29:05.398000+08:00,-0.63996,2.06326,-0.18272,-2.41576,2.84671,10.45787,14.85417,138.79288,65.02493
14940,2023-04-17 14:29:05.445000+08:00,-0.33484,-0.31648,-0.12152,-4.60406,-2.45406,10.11311,-12.45392,63.03366,39.98928
14941,2023-04-17 14:29:05.497000+08:00,-2.04403,-1.11032,-0.24305,-3.34232,-1.85071,11.23599,-8.97156,61.56146,47.13104
14942,2023-04-17 14:29:05.545000+08:00,-1.86131,-0.744,-0.12152,-4.92249,-0.0024,8.10916,-0.01447,89.97349,42.17867
14943,2023-04-17 14:29:05.596000+08:00,1.37434,2.42958,-0.30424,-4.31676,-1.2354,10.71165,-6.10583,74.45451,45.20984
14944,2023-04-17 14:29:05.643000+08:00,2.1673,0.17136,-0.24305,-2.00635,-1.49637,10.74278,3.68654,100.91468,52.99247
14945,2023-04-17 14:29:05.696000+08:00,-2.28795,-1.17151,-0.18272,-4.60884,2.96642,10.59195,14.40263,121.48677,61.02017
14946,2023-04-17 14:29:05.745000+08:00,-2.89819,0.23255,-0.06032,-2.60968,-3.11725,6.55533,-23.83615,42.32406,37.69451
14947,2023-04-17 14:29:05.797000+08:00,0.21419,0.04983,-0.30424,-4.53223,-1.4868,10.52252,-7.39403,72.39534,43.23783
14948,2023-04-17 14:29:05.848000+08:00,0.39779,-0.50008,-0.06032,-2.22661,0.39984,8.8777,2.50142,100.07401,54.71204
14949,2023-04-17 14:29:05.900000+08:00,-2.16643,-1.11032,-0.06032,-1.44371,1.52032,9.05247,9.41678,136.10193,61.13098
14950,2023-04-17 14:29:05.946000+08:00,-2.10523,0.96519,-0.12152,-0.76376,2.57617,8.57364,16.66196,163.01083,66.82389
14951,2023-04-17 14:29:06+08:00,-0.94508,-0.31648,-0.18272,-2.6456,-1.12288,10.09396,-6.14185,67.30577,49.26819
14952,2023-04-17 14:29:06.053000+08:00,0.64171,-0.07256,-0.12152,-1.36949,-0.83318,9.18895,-5.12463,58.84497,52.99582
14953,2023-04-17 14:29:06.104000+08:00,-2.47154,-1.29304,0.00087,-1.07979,-0.37109,9.88567,-2.1371,71.07638,55.2729
14954,2023-04-17 14:29:06.154000+08:00,-1.80011,-0.92759,0.00087,-0.54109,-3.04543,10.5752,-16.04533,10.34534,51.62124
14955,2023-04-17 14:29:06.215000+08:00,-0.88476,1.14791,-0.06032,-2.26253,3.15556,9.44034,18.0072,143.18669,67.44739
14956,2023-04-17 14:29:06.279000+08:00,-0.63996,1.81934,0.12327,-1.34076,2.48279,7.93678,17.1424,150.77994,67.82368
14957,2023-04-17 14:29:06.347000+08:00,-1.49499,0.78159,0.00087,-0.48842,-4.14914,11.26472,-20.20284,7.00585,51.4911
14958,2023-04-17 14:29:06.411000+08:00,-0.51844,1.51423,0.12327,-2.01833,2.96164,9.10275,17.62204,144.64662,68.12876
14959,2023-04-17 14:29:06.476000+08:00,-0.33484,1.88054,0.06207,-1.12767,2.60968,8.15944,17.57947,155.8864,67.95245
14960,2023-04-17 14:29:06.545000+08:00,-0.57964,1.69695,0.06207,-1.60652,-3.10767,11.32457,-15.2002,27.9768,49.715
14961,2023-04-17 14:29:06.612000+08:00,0.153,2.30806,-0.12152,-3.77087,1.26414,10.73082,6.34196,108.13625,55.99659
14962,2023-04-17 14:29:06.668000+08:00,-0.15212,-0.07256,-0.12152,-3.85947,-0.71347,10.70209,-3.5885,79.74293,48.20418
14963,2023-04-17 14:29:06.726000+08:00,-0.51844,-0.19496,0.30599,-1.9872,-0.59854,8.14268,-4.08461,73.41513,51.29126
14964,2023-04-17 14:29:06.784000+08:00,1.31314,-0.37768,0.06207,-1.72862,0.98882,9.45709,5.87245,119.5498,58.55451
14965,2023-04-17 14:29:06.840000+08:00,-1.98283,-1.11032,-0.06032,-2.37267,-2.36307,10.32858,-12.57025,45.82473,47.76993
14966,2023-04-17 14:29:06.889000+08:00,-3.2645,-0.31648,0.12327,-1.7813,-3.80678,11.03967,-18.7998,25.9917,47.17368
14967,2023-04-17 14:29:06.941000+08:00,2.96113,1.45303,-0.12152,-4.10367,1.27611,10.87207,6.26669,106.85921,54.16114
14968,2023-04-17 14:29:06.994000+08:00,2.71634,0.23255,-0.12152,-4.02705,-0.51476,10.68054,-2.58209,82.87566,47.59947
14969,2023-04-17 14:29:07.045000+08:00,-1.73891,-1.47663,-0.12152,-4.09648,0.63925,10.91756,3.13785,98.67453,51.67928
14970,2023-04-17 14:29:07.095000+08:00,1.12955,-0.8664,0.24479,-5.03741,-1.72382,7.60159,-10.70441,72.29517,33.50723
14971,2023-04-17 14:29:07.147000+08:00,1.55706,2.24686,-0.06032,-4.44125,-2.34631,10.96544,-11.21758,63.03506,42.75955
14972,2023-04-17 14:29:07.201000+08:00,-2.16643,-0.50008,0.54991,-3.82355,0.36392,10.29507,1.89795,95.32185,51.85894
14973,2023-04-17 14:29:07.250000+08:00,0.21419,-0.6216,0.12327,-1.68314,-0.73981,8.50661,-4.87636,66.45743,52.33817
14974,2023-04-17 14:29:07.304000+08:00,1.19075,-0.19496,0.12327,-4.40294,-2.82994,6.93361,-19.01137,59.60928,30.75734
14975,2023-04-17 14:29:07.358000+08:00,-1.49499,-1.04912,0.24479,-0.69193,2.46603,8.33182,16.43408,163.88763,66.4328
14976,2023-04-17 14:29:07.409000+08:00,2.2897,0.84279,-0.24305,-1.68314,-3.32794,10.88644,-16.80991,27.60219,48.52243
14977,2023-04-17 14:29:07.460000+08:00,3.08266,0.04983,-0.06032,-2.25055,-2.41814,9.11234,-14.44687,43.8395,46.18106
14978,2023-04-17 14:29:07.512000+08:00,-2.22675,-1.47663,-0.06032,-0.89305,0.85953,9.47147,5.16257,133.78438,59.03444
14979,2023-04-17 14:29:07.566000+08:00,-0.15212,-1.04912,0.24479,-4.24254,-0.40701,10.74278,-2.01819,84.64979,47.75019
14980,2023-04-17 14:29:07.627000+08:00,-3.08178,-0.6828,0.12327,-4.63278,-1.96564,7.39809,-12.69054,68.40166,33.457
14981,2023-04-17 14:29:07.692000+08:00,-2.22675,0.35495,-0.06032,-1.01755,2.36308,8.3414,15.70657,156.1158,66.08305
14982,2023-04-17 14:29:07.753000+08:00,1.80098,2.61318,-0.06032,-1.20668,-3.19626,11.65019,-15.26393,21.17681,50.4626
14983,2023-04-17 14:29:07.817000+08:00,-0.02972,2.18566,0.00087,-2.83714,2.00395,10.22324,10.69606,124.59045,60.65032
14984,2023-04-17 14:29:07.875000+08:00,-1.92163,-0.37768,0.36719,-4.2162,-2.28166,9.96706,-11.90549,62.56021,41.53905
14985,2023-04-17 14:29:07.931000+08:00,-0.51844,-0.07256,0.12327,-2.55463,0.9529,9.69891,5.42723,110.19323,56.49474
14986,2023-04-17 14:29:07.987000+08:00,-0.09092,-0.6216,0.06207,-1.99438,-0.19392,9.05727,-1.19788,84.49022,53.26783
14987,2023-04-17 14:29:08.051000+08:00,-0.76236,-0.6216,0.00087,-1.51074,-1.59453,10.29507,-8.71231,43.7775,51.5419
14988,2023-04-17 14:29:08.115000+08:00,-1.98283,-0.8052,0.06207,-5.20261,2.21465,10.74518,10.50923,112.13536,56.96679
14989,2023-04-17 14:29:08.171000+08:00,2.83874,-0.43888,0.06207,-2.2338,-2.78685,6.71335,-21.4989,40.56546,41.44487
14990,2023-04-17 14:29:08.235000+08:00,-1.2502,-1.04912,0.06207,-0.82121,-0.53151,11.23839,-2.70055,57.13057,56.32452
14991,2023-04-17 14:29:08.293000+08:00,0.03147,2.12446,-0.12152,-1.74298,2.23619,8.44914,14.53165,141.2663,64.53526
14992,2023-04-17 14:29:08.349000+08:00,-3.3869,-0.56128,0.30599,-4.32393,-1.62566,10.70448,-8.01529,69.97802,43.90192
14993,2023-04-17 14:29:08.403000+08:00,1.43467,-0.25616,-0.12152,-1.60173,-0.51714,8.29352,-3.50343,72.22908,52.65927
14994,2023-04-17 14:29:08.461000+08:00,-2.16643,-1.04912,0.12327,-1.49159,2.62405,9.36612,15.46559,149.66898,65.79984
14995,2023-04-17 14:29:08.506000+08:00,-1.80011,1.27031,0.00087,-1.01515,2.29605,8.76039,14.59312,155.6319,65.3181
14996,2023-04-17 14:29:08.559000+08:00,-3.2033,-0.6216,0.1836,-2.49477,1.41019,8.43237,9.1106,118.93332,59.00581
14997,2023-04-17 14:29:08.607000+08:00,0.64171,-0.6828,-0.06032,-1.18993,1.06064,9.60075,6.25667,131.52661,59.68007
14998,2023-04-17 14:29:08.655000+08:00,2.47242,-0.43888,-0.12152,-1.26654,2.38223,8.98544,14.70972,151.39023,65.29499
14999,2023-04-17 14:29:08.704000+08:00,1.73979,2.24686,-0.18272,-2.34872,-1.92732,10.38844,-10.25714,51.16161,47.5323
15000,2023-04-17 14:29:08.758000+08:00,-2.34915,-0.6216,0.30599,-3.5099,1.28569,10.97023,6.36922,109.74771,55.10528
15001,2023-04-17 14:29:08.804000+08:00,-2.10523,-1.17151,-0.18272,-0.84038,1.05106,9.72046,6.14856,141.21344,59.30665
15002,2023-04-17 14:29:08.858000+08:00,1.92338,0.17136,-0.30424,-3.88101,-0.88824,10.74997,-4.44397,77.38138,46.20282
15003,2023-04-17 14:29:08.909000+08:00,-2.34915,0.35495,-0.12152,-2.84192,-0.31123,9.80186,-1.74678,83.83402,48.62931
15004,2023-04-17 14:29:08.962000+08:00,-1.73891,-0.31648,0.06207,-4.28563,0.13168,11.36049,0.62137,91.722,47.48998
15005,2023-04-17 14:29:09.012000+08:00,2.3509,0.35495,-0.12152,-1.08458,0.52913,10.31902,2.91934,115.94541,55.80667
15006,2023-04-17 14:29:09.065000+08:00,-0.45724,-0.6828,0.12327,-4.57294,1.96803,10.60631,9.66978,112.51868,54.00612
15007,2023-04-17 14:29:09.115000+08:00,-3.14298,0.47647,-0.06032,-2.48279,-2.77727,6.56252,-21.59471,43.82001,36.75865
15008,2023-04-17 14:29:09.172000+08:00,0.82443,0.23255,-0.42664,-1.2402,0.88107,9.9503,5.02155,125.25238,57.0785
15009,2023-04-17 14:29:09.229000+08:00,-0.94508,-0.13376,0.12327,-1.43175,-0.43813,7.95593,-3.10231,73.08568,51.24256
15010,2023-04-17 14:29:09.293000+08:00,3.14385,0.59887,-0.24305,-4.27844,-0.62009,10.63983,-3.09508,81.9579,47.32849
15011,2023-04-17 14:29:09.355000+08:00,-0.51844,-1.29304,-0.18272,-1.75496,-1.98239,7.20415,-14.96823,42.44786,46.52046
15012,2023-04-17 14:29:09.416000+08:00,-2.65427,-1.29304,-0.24305,-1.00557,1.35034,9.8306,7.78116,143.10847,60.84716
15013,2023-04-17 14:29:09.478000+08:00,1.61826,0.23255,-0.24305,-4.41252,-0.11731,10.42914,-0.59352,88.51748,48.66413
15014,2023-04-17 14:29:09.538000+08:00,1.67946,0.17136,-0.24305,-4.72377,-1.94649,7.55611,-12.32173,68.94777,34.29791
15015,2023-04-17 14:29:09.597000+08:00,-3.4481,-0.13376,0.00087,-2.15958,2.25534,7.69975,15.74992,135.1505,65.64865
15016,2023-04-17 14:29:09.653000+08:00,-0.82356,1.88054,-0.12152,-0.76137,-1.96324,9.89763,-11.18704,21.46487,52.93519
15017,2023-04-17 14:29:09.710000+08:00,-0.76236,-0.13376,0.00087,-2.38702,2.28886,9.57681,13.05641,133.01118,63.02735
15018,2023-04-17 14:29:09.769000+08:00,-2.41035,-0.6828,0.30599,-3.85468,-0.06224,10.18015,-0.32761,89.09499,49.81677
15019,2023-04-17 14:29:09.832000+08:00,-0.33484,0.47647,-0.12152,-4.30717,-0.21307,10.94868,-1.03752,87.23396,48.88719
15020,2023-04-17 14:29:09.890000+08:00,-0.51844,-0.6828,-0.06032,-1.70708,-0.89304,8.12831,-6.13696,62.64199,50.8245
15021,2023-04-17 14:29:09.949000+08:00,-2.95938,-1.41543,-0.24305,-1.59454,1.23062,9.01897,7.65268,127.35329,59.39482
15022,2023-04-17 14:29:10.006000+08:00,2.1673,0.53767,-0.30424,-2.24098,-3.04303,10.44591,-15.89867,37.2925,46.72506
15023,2023-04-17 14:29:10.056000+08:00,-2.10523,0.78159,-0.24305,-0.96487,-3.84747,10.47704,-20.08655,14.67908,49.33152
15024,2023-04-17 14:29:10.108000+08:00,-2.95938,-0.6216,0.24479,-2.20027,3.1843,9.22247,18.56462,144.14035,68.28493
15025,2023-04-17 14:29:10.158000+08:00,2.1673,0.23255,-0.30424,-1.44611,1.41737,9.05247,8.78906,134.07938,60.84916
15026,2023-04-17 14:29:10.208000+08:00,-0.33484,-0.50008,-0.12152,-2.65518,-2.54263,10.56561,-13.13736,47.03741,46.61971
15027,2023-04-17 14:29:10.259000+08:00,-3.4481,-0.19496,-0.18272,-1.9034,-2.74374,11.13544,-13.65138,35.39547,48.94282
15028,2023-04-17 14:29:10.309000+08:00,-2.10523,-0.31648,-0.12152,-3.50751,1.6544,10.33817,8.61728,114.69349,57.21752
15029,2023-04-17 14:29:10.361000+08:00,1.25195,-0.19496,-0.24305,-1.14684,0.81882,9.52654,4.87752,125.39572,58.4827
15030,2023-04-17 14:29:10.413000+08:00,1.55706,0.23255,-0.18272,-3.67032,-1.01035,11.07797,-4.94804,74.89421,47.67512
15031,2023-04-17 14:29:10.463000+08:00,-1.06748,-0.8052,-0.06032,-4.58969,0.22267,8.37971,1.33508,92.66245,44.80676
15032,2023-04-17 14:29:10.516000+08:00,-0.09092,2.12446,-0.30424,-3.97438,0.31125,10.6925,1.56294,94.38329,49.29442
15033,2023-04-17 14:29:10.581000+08:00,3.32745,1.81934,-0.24305,-0.65363,-1.46284,11.36288,-7.32387,24.20463,52.92473
15034,2023-04-17 14:29:10.637000+08:00,-1.49499,-0.13376,0.06207,-1.55385,-1.86508,8.39407,-12.32425,40.39648,47.41959
15035,2023-04-17 14:29:10.694000+08:00,2.1673,0.04983,-0.06032,-1.3288,1.56581,9.01657,9.74846,139.3051,61.00339
15036,2023-04-17 14:29:10.753000+08:00,-0.82356,-0.8052,0.00087,-3.45483,-2.8922,10.7787,-14.33354,51.11285,43.14585
15037,2023-04-17 14:29:10.809000+08:00,2.1061,0.11016,-0.18272,-4.74292,-0.05267,8.22169,-0.31796,89.39235,42.00335
15038,2023-04-17 14:29:10.865000+08:00,-3.14298,0.04983,0.06207,-1.51793,1.6113,8.28394,10.83113,136.20862,61.36062
15039,2023-04-17 14:29:10.913000+08:00,-2.34915,-0.31648,0.42839,-3.50273,1.06064,10.42197,5.5101,106.52078,54.79755
15040,2023-04-17 14:29:10.963000+08:00,0.51931,-0.744,0.12327,-2.04704,-1.69987,8.61673,-10.8649,50.88856,47.75225
15041,2023-04-17 14:29:11.016000+08:00,3.02146,0.17136,0.00087,-1.96565,-0.73502,7.8051,-5.21777,69.73965,50.01303
15042,2023-04-17 14:29:11.072000+08:00,-1.06748,1.63662,0.12327,-1.56581,-2.66713,11.61667,-12.81868,30.91583,50.05359
15043,2023-04-17 14:29:11.130000+08:00,1.00803,2.36838,-0.06032,-4.14915,-0.17238,10.73799,-0.85789,87.67464,48.22023
15044,2023-04-17 14:29:11.195000+08:00,-0.21332,0.04983,0.00087,-3.5961,-0.24899,10.3645,-1.30019,86.11282,49.11175
15045,2023-04-17 14:29:11.258000+08:00,-0.82356,-0.01137,0.12327,-2.39421,1.6927,9.45232,9.84818,124.71671,59.28427
15046,2023-04-17 14:29:11.316000+08:00,0.88563,0.41528,0.12327,-4.71419,-2.98796,9.96228,-15.16862,59.07883,37.86714
15047,2023-04-17 14:29:11.375000+08:00,0.03147,-0.92759,0.12327,-2.48997,0.91699,9.76834,5.19762,109.97427,56.50937
15048,2023-04-17 14:29:11.434000+08:00,-1.73891,-0.8664,0.00087,-2.09254,0.26097,9.3278,1.56375,97.05024,54.73917
15049,2023-04-17 14:29:11.491000+08:00,3.20505,0.04983,0.06207,-1.25935,1.79326,8.19536,12.2037,144.40273,63.38509
15050,2023-04-17 14:29:11.548000+08:00,-3.3257,-0.37768,0.06207,-1.901,-2.79642,11.06601,-13.98528,34.87598,49.15623
15051,2023-04-17 14:29:11.604000+08:00,3.20505,1.45303,-0.24305,-3.86424,0.2921,10.42436,1.50502,94.2319,51.48664
15052,2023-04-17 14:29:11.652000+08:00,1.98458,-0.31648,0.12327,-1.43413,0.19873,9.52174,1.18233,97.85928,56.45347
15053,2023-04-17 14:29:11.702000+08:00,-1.43379,-0.92759,0.06207,-3.98396,-0.47884,10.88882,-2.36484,83.2886,48.56373
15054,2023-04-17 14:29:11.753000+08:00,-1.92163,0.53767,0.06207,-4.95122,-0.6967,8.73883,-3.96796,82.34824,40.54963
15055,2023-04-17 14:29:11.804000+08:00,2.2897,0.84279,-0.24305,-4.31436,-1.33835,11.04205,-6.44104,73.20585,45.26401
15056,2023-04-17 14:29:11.853000+08:00,2.65601,0.29375,0.00087,-3.632,0.44772,10.27831,2.35188,96.8906,52.21996
15057,2023-04-17 14:29:11.904000+08:00,-1.12868,-0.98792,0.00087,-4.35745,1.16119,10.33817,5.90923,104.49651,54.02506
15058,2023-04-17 14:29:11.954000+08:00,1.80098,-0.6828,0.12327,-4.88657,-1.78607,7.69257,-11.08846,71.12074,34.28579
15059,2023-04-17 14:29:12.003000+08:00,2.2285,0.96519,-0.18272,-4.52266,-2.76051,11.5592,-12.53842,59.59674,42.65572
15060,2023-04-17 14:29:12.055000+08:00,-0.76236,-0.31648,0.1836,-4.15634,-0.22026,10.08438,-1.15686,87.04346,48.59741
15061,2023-04-17 14:29:12.114000+08:00,0.58051,-0.6216,-0.06032,-1.45807,-0.80444,7.38611,-6.09897,61.35841,51.16822
15062,2023-04-17 14:29:12.168000+08:00,-1.67771,-1.17151,0.12327,-1.47005,2.38702,10.04129,13.23615,147.81953,63.71468
15063,2023-04-17 14:29:12.228000+08:00,1.25195,-1.04912,0.06207,-3.46921,-1.68312,10.50815,-8.6483,64.6694,45.98997
15064,2023-04-17 14:29:12.294000+08:00,1.98458,-0.6828,0.00087,-4.84587,-0.05028,7.80989,-0.31342,89.43565,41.20369
15065,2023-04-17 14:29:12.355000+08:00,-2.28795,0.35495,0.06207,-1.30484,2.51871,8.59758,16.15306,151.88649,66.13911
15066,2023-04-17 14:29:12.420000+08:00,-3.08178,-0.8664,-0.06032,-0.86671,-3.29202,11.40598,-16.05545,15.14434,50.87679
15067,2023-04-17 14:29:12.481000+08:00,-0.45724,1.88054,-0.06032,-1.93452,3.67751,9.63905,20.50893,151.04272,69.85862
15068,2023-04-17 14:29:12.538000+08:00,-0.09092,0.17136,0.00087,-4.6687,-3.27287,9.95749,-16.57288,56.5854,37.89246
15069,2023-04-17 14:29:12.597000+08:00,-1.3114,-0.37768,0.1836,-3.49315,1.61609,11.08037,7.91919,114.35071,57.53418
15070,2023-04-17 14:29:12.653000+08:00,-0.02972,-0.98792,0.1836,-1.99677,-2.1021,8.24803,-13.91241,44.36815,46.81879
15071,2023-04-17 14:29:12.710000+08:00,-2.10523,-1.23271,0.00087,-0.94333,-0.13885,9.9144,-0.7988,81.63921,56.29372
