,X-axis Angular Velocity,Y-axis Angular Velocity,Z-axis Angular Velocity,X-axis Acceleration,Y-axis Acceleration,Z-axis Acceleration,X-axis Angle,Y-axis Angle,Z-axis Angle,Base Action,Action
2377,0.601909797,0.565122994,0.420536986,0.417750265,0.476745102,0.590993799,0.866111159,0.792385788,0.574958878,2,Idle
2378,0.557310874,0.558022968,0.423350677,0.465800387,0.472013834,0.570787651,0.860561878,0.774006631,0.543764226,2,Idle
2379,0.595538473,0.560184793,0.42194049,0.455400991,0.504257776,0.613558271,0.854739987,0.803896479,0.614585536,2,Idle
2380,0.580667121,0.568518321,0.42194049,0.429672839,0.429725484,0.591714387,0.866527476,0.770479801,0.509101997,2,Idle
2381,0.546697276,0.559260818,0.424754181,0.434065642,0.503311401,0.617127972,0.859905943,0.805000862,0.614636573,2,Idle
2382,0.616765843,0.56728487,0.421470403,0.447691494,0.538539785,0.573047354,0.857586842,0.832858606,0.680649224,0,Idle
2383,0.596602911,0.570989621,0.422880589,0.479874806,0.484314583,0.582741096,0.852861852,0.774125211,0.560949102,2,Idle
2384,0.625250739,0.570061246,0.421006997,0.465531173,0.445519888,0.58385467,0.85903674,0.756558725,0.503668709,2,Idle
2385,0.605087807,0.562656093,0.42194049,0.411295106,0.466628037,0.592926173,0.86865076,0.789308363,0.562941833,2,Idle
2386,0.600845359,0.561418244,0.421470403,0.462393456,0.489700683,0.60939916,0.853663938,0.786277171,0.583415979,2,Idle
2387,0.587038446,0.558951343,0.422880589,0.43388629,0.537957611,0.603537064,0.855338954,0.831968106,0.673267446,0,Idle
2388,0.595538473,0.560494268,0.42194049,0.472254798,0.528058824,0.592238413,0.85307567,0.834011768,0.668788425,0,Idle
2389,0.552003988,0.560494268,0.423350677,0.451994809,0.561685393,0.62361217,0.850503533,0.858522236,0.71775423,0,Idle
2390,0.563682198,0.551236765,0.422410578,0.461586936,0.530460483,0.587260502,0.855643077,0.832496634,0.669747015,0,Idle
2391,0.563682198,0.555556067,0.421470403,0.410220119,0.495159745,0.590928552,0.86752606,0.803145666,0.603341072,2,Idle
2392,0.607216683,0.558951343,0.423350677,0.4912597,0.526602629,0.603438715,0.851598624,0.841505636,0.674541748,0,Idle
2393,0.566875339,0.56605142,0.422880589,0.456925292,0.449232123,0.599934534,0.85704252,0.759509853,0.517621434,2,Idle
2394,0.596602911,0.560803743,0.423350677,0.477275144,0.552150807,0.604388419,0.850261175,0.86487973,0.721826821,0,Idle
2395,0.587038446,0.558022968,0.422410578,0.460152123,0.488536031,0.600556773,0.857847313,0.786619203,0.581205688,2,Idle
2396,0.571117787,0.561727719,0.426164445,0.429493487,0.5009824,0.583232431,0.862743242,0.804846871,0.610325062,2,Idle
2397,0.615701579,0.563580119,0.422880589,0.407171891,0.562049594,0.595611553,0.855700265,0.835555388,0.698849299,0,Idle
2398,0.583860436,0.570680146,0.423350677,0.468130835,0.501782852,0.576944521,0.856747731,0.800434766,0.606256805,2,Idle
2399,0.548825978,0.551851265,0.42194049,0.43603776,0.53410006,0.624987689,0.853593777,0.83127877,0.666990532,0,Idle
2400,0.549890417,0.552779691,0.421470403,0.454683959,0.462915498,0.582086165,0.859400794,0.772122007,0.536986699,2,Idle
2401,0.557310874,0.553084716,0.421470403,0.445629887,0.449086199,0.588603192,0.861867087,0.768982493,0.523086705,2,Idle
2402,0.553068426,0.559875318,0.422880589,0.430569222,0.474343139,0.595808115,0.863386908,0.786681918,0.567678873,2,Idle
2403,0.607216683,0.565741945,0.42194049,0.38870467,0.503894184,0.602816476,0.866023989,0.808380232,0.617733842,2,Idle
2404,0.579602683,0.554322616,0.422880589,0.456298124,0.546764707,0.610414248,0.852479217,0.847872878,0.697198657,0,Idle
2405,0.609330254,0.566356445,0.422410578,0.477095792,0.530169548,0.569903467,0.856713547,0.836531058,0.67675591,0,Idle
