,X-axis Angular Velocity,Y-axis Angular Velocity,Z-axis Angular Velocity,X-axis Acceleration,Y-axis Acceleration,Z-axis Acceleration,X-axis Angle,Y-axis Angle,Z-axis Angle,Base Action,Action
106,0.587038446,0.554632041,0.42194049,0.411384969,0.515321216,0.606648122,0.853041949,0.814030666,0.634725963,1,init
107,0.622072729,0.558951343,0.42428417,0.469385921,0.468738457,0.596856168,0.848736527,0.763910597,0.539194851,2,init
108,0.621008291,0.561113218,0.421470403,0.410847288,0.527112449,0.584313176,0.854666535,0.819587059,0.652382959,1,init
109,0.566875339,0.559260818,0.423350677,0.449753476,0.496979534,0.574095408,0.854744247,0.799548466,0.600265769,2,init
110,0.583860436,0.56481357,0.421006997,0.502017424,0.482203859,0.591779907,0.839050732,0.750489084,0.536774127,2,init
111,0.593409596,0.574384947,0.421006997,0.473688861,0.463934531,0.596790648,0.847156884,0.757137039,0.52765578,2,init
112,0.571117787,0.555865491,0.419596811,0.460241986,0.523036317,0.607630655,0.843297423,0.825362496,0.654588196,1,init
113,0.576424673,0.565122994,0.418663394,0.502823945,0.496469713,0.602128853,0.838442283,0.775300161,0.578228267,2,init
114,0.542454828,0.569446695,0.422880589,0.477364633,0.472304769,0.609137215,0.844375897,0.759429029,0.54086628,2,init
115,0.54776154,0.569751771,0.419596811,0.451367266,0.526239036,0.592598707,0.845707781,0.825963537,0.659023847,1,init
116,0.536083503,0.552470216,0.421470403,0.520484646,0.537084198,0.616866028,0.840132812,0.898040649,0.743649127,1,init
117,0.581731559,0.561113218,0.421470403,0.451546243,0.471067762,0.584902587,0.856179033,0.778055308,0.552760049,2,init
118,0.555197303,0.555246592,0.421470403,0.396951847,0.529514412,0.588570363,0.856107287,0.819436455,0.653607054,1,init
119,0.575360235,0.561727719,0.420066898,0.481757061,0.470194045,0.589290951,0.84651154,0.757149674,0.531131684,2,init
120,0.557310874,0.556174967,0.420536986,0.415149854,0.538321204,0.609922913,0.846978259,0.828320125,0.669367188,1,init
121,0.598716482,0.560184793,0.417723219,0.47754361,0.477690869,0.582642884,0.846917041,0.768609916,0.54895413,2,init
