,X-axis Angular Velocity,Y-axis Angular Velocity,Z-axis Angular Velocity,X-axis Acceleration,Y-axis Acceleration,Z-axis Acceleration,X-axis Angle,Y-axis Angle,Z-axis Angle
12228,0.6188947199161807,0.5623466688619847,0.4219404904107069,0.4076197087540045,0.5088431209040696,0.575077803809651,0.4759774715621445,0.747132119923438,0.128049086170107
12240,0.5668753394853927,0.5533941910409079,0.4219404904107069,0.4541462789976681,0.5447992988372019,0.6032421536882399,0.5142360634708526,0.8125343838863244,0.1509518755773623
12252,0.5753602349834621,0.5614182435274823,0.4266277732975195,0.4750338109551988,0.5167768035014363,0.5841166148886509,0.4857453506626217,0.7641818596672874,0.145834886907199
12264,0.5498904167676173,0.5580229678066493,0.4238207650249718,0.4702826790557795,0.4729599047605439,0.6104142478363209,0.4401529178804205,0.6686389726944986,0.1396494847868897
12276,0.5721822255840541,0.564508494105738,0.4261644448742487,0.4801436460116552,0.4462479855705901,0.6129360323558797,0.4143921965878007,0.6191328169924806,0.1377233176315554
12288,0.5488259784179906,0.558951342573323,0.4256943570177472,0.4658895014550318,0.48293195735505,0.593875877207861,0.4468518797591508,0.6904373563656563,0.1377076461943975
12300,0.5658110750636011,0.5608037432734042,0.4242841702599839,0.4574629726981217,0.5513503555215202,0.6162108231555519,0.517772823651261,0.8254250209554158,0.1549363732692491
12312,0.5955384727501174,0.5614182435274823,0.4224105782672085,0.4906321562777546,0.4672828695142234,0.5814967548917368,0.4236609800623372,0.6377262334687832,0.1382292851505951
12324,0.624201606014842,0.570989621003732,0.4210069973191934,0.4423128191072709,0.5704198312576211,0.6158179741026026,0.5356250219745318,0.8414302129639282,0.1573828711080521
12336,0.5732466639336806,0.5561749665076628,0.4214704025542054,0.4800541574369873,0.5484385721012965,0.608154545066571,0.5173051582645726,0.8388923070562458,0.1549465332595913
12348,0.5955384727501174,0.5700612462370582,0.4214704025542054,0.4325413407260631,0.5852681634575133,0.6079581205400963,0.5524755367971155,0.8510189689024075,0.1602934439029772
12360,0.6072166832970665,0.570370721348559,0.4214704025542054,0.449842964400771,0.4970518876887012,0.6150646942507253,0.4650525334844511,0.7238975317398697,0.1411676656999088
12372,0.5594397506153131,0.5574084169847425,0.4233506771684703,0.4525324892201838,0.4464659589170403,0.5882428978034376,0.4041944157402639,0.6457383874988136,0.1266174182707412
12384,0.6082658159972213,0.564813569816144,0.4238207650249718,0.4444646636203108,0.5124100403934708,0.5790404908096302,0.4803972379745004,0.7523991478242044,0.1394113234790334
12396,0.5711177872344274,0.5540131412639095,0.4214704025542054,0.4164053150971344,0.4535988858734727,0.5869658648095886,0.4137293796025916,0.67632565371895,0.1200284000957433
12408,0.599780920499152,0.5629655685171576,0.4224105782672085,0.447512517167578,0.4942863318551477,0.6061240954349627,0.4614223112554942,0.7195974481849421,0.1383481987909834
12420,0.5711177872344274,0.5561749665076628,0.4214704025542054,0.471896094404081,0.4754345254580404,0.5631898795955953,0.4268891793440231,0.6725180307710638,0.1302685291014552
12432,0.6061522449474399,0.5654324694713169,0.4219404904107069,0.4120128863547522,0.5292961345755889,0.5918125989645856,0.4988068347215713,0.7745442322093465,0.1396750100229001
12444,0.5774891116827153,0.5660514196943185,0.4228805893119688,0.4348725368176215,0.5681634879140316,0.6146717084118941,0.5336314214316824,0.833993485427456,0.1555566615563307
12456,0.6210082909659621,0.5632706442275636,0.4224105782672085,0.3964141666030137,0.4951597452782322,0.581562138543307,0.4602527038588402,0.7309009806312164,0.1218742337383996
12468,0.5870384455304112,0.5570989418732417,0.4242841702599839,0.4816675727852888,0.4406433040989629,0.5765515349017385,0.3883729305022363,0.6121265896052691,0.1301864419466085
12480,0.5955384727501174,0.561113218384905,0.4214704025542054,0.4269833139379017,0.4301620390144929,0.5864091462700679,0.3870332091552795,0.6471118813595602,0.1124001958400768
12492,0.5594397506153131,0.5580229678066493,0.4233506771684703,0.4469744624320224,0.5969864348832749,0.6084494554280468,0.5642015612364645,0.8722907164673892,0.1631575312626382
12504,0.5668753394853927,0.5614182435274823,0.4242841702599839,0.4243840265515222,0.4652444995170841,0.5943999039215966,0.428848390114734,0.6857916279251727,0.1268531578822694
12516,0.5456328372969458,0.5601847930504026,0.4256943570177472,0.380815821280458,0.4773999336655729,0.5856558664181906,0.441511225093903,0.7139179247881174,0.1166514141551379
12528,0.5827959977813766,0.5570989418732417,0.4252242691612457,0.4642760861067303,0.5319893366344489,0.5693793039677755,0.5074554776751189,0.7942714972780743,0.1482803826647628
12540,0.5732466639336806,0.5583323923503214,0.4360091753161167,0.465621035731028,0.4859887523321172,0.5792697439477719,0.446973634942092,0.696681247842498,0.1344454542268635
12552,0.5605041889649398,0.5666659199483965,0.4402264471581691,0.4542361420015187,0.4806026522218536,0.5851973601419072,0.4422690430847614,0.6931659226595673,0.1313207979094136
12564,0.6008453588487787,0.5620371937504839,0.4177232185686546,0.4080682749148923,0.5279132046550837,0.5712461576845762,0.5000881348893532,0.7718702077892575,0.1348760151326515
12576,0.4065749243718292,0.5722230714808116,0.5053924530774355,0.3661142338504949,0.4723047686913664,0.5895855880206208,0.4377029573665082,0.7119636697217525,0.1134066194313406
12588,0.0700534358487182,0.4777780435398107,0.7069880172915519,0.3552666459981758,0.6444426068882618,0.57249049885264,0.6245694619533699,0.8509788196371639,0.1723824963018331
12600,0.4904354474667498,0.4762351179512303,0.797934347929382,0.3834158575252028,0.6782877570421048,0.6060912668232956,0.6315156040187616,0.8826435031987157,0.1879612966162973
12612,0.278130783644035,0.5111121033642827,0.6179085960250077,0.4762888975756459,0.427032282247819,0.6043228989414962,0.391461262259717,0.6037531199730064,0.125778871122638
12624,0.2239827004418288,0.4629633890437416,0.725737379274026,0.4013450245101343,0.3624714346993503,0.5933846791057924,0.328848910992522,0.617688360347352,0.1034646374298887
12636,0.4968065979872027,0.5061738514870405,0.7065179294350503,0.5158222539738169,0.3836519382147405,0.6645160734354157,0.3847656150578192,0.5380284115650333,0.166885356979333
12648,0.4363024959861803,0.4978403744567941,0.6568241893692088,0.5976694778809705,0.3786300390375975,0.61139678082634,0.3496240623755887,0.4553344286534498,0.1951983551615855
12660,0.5456328372969458,0.5058644269433684,0.586500735894887,0.5385033017165332,0.5748595561551934,0.6206648450434815,0.5399213758655302,0.9707102635636722,0.223384228204406
12672,0.807843136572832,0.5293220335811848,0.5232083219683961,0.3774991275800042,0.5453814731167727,0.5871621525501813,0.5161398125952747,0.7861484534780878,0.2298239362747591
12684,0.7781308706079526,0.5950617784634551,0.4571021403361266,0.4767367148781682,0.5256568613114943,0.5344031539541516,0.5078134035823844,0.7859159211591795,0.2323688607597262
12696,0.4840641230184619,0.5719135963693108,0.3980337576849186,0.5512323962119748,0.6370910985704658,0.6160799190665294,0.5993315717404386,0.9982184840215372,0.2464038992539811
12708,0.5137916946328132,0.5626560934056568,0.4144393630063747,0.3335725935810856,0.6255184467164611,0.6094318516321839,0.5804097982320698,0.8357530790735472,0.2660134321752865
12720,0.4352380576365537,0.5796281737443844,0.4336654954668398,0.417481050139063,0.8003491829647598,0.5720649579739057,0.7596958736653543,0.9242834870434292,0.323552658575807
12732,0.4872574380673417,0.5546320409190825,0.4402264471581691,0.2934113194435084,0.358031709801778,0.5989848298985487,0.3449962999919856,0.6587471106421504,0.1489749084703171
12744,0.4511585420047026,0.5021596255432059,0.4613261716114096,0.5039895429417852,0.4233200471941176,0.4925168547563734,0.1879968685774437,0.5910217185019151,0.124434328619905
12756,0.5477615400683641,0.5969141791635363,0.4730444940460531,0.5496189808636733,0.6719558897340634,0.6224333497111629,0.6236010436023245,0.9972231156630036,0.2354184723265941
12768,0.5944740344004907,0.5376555611792599,0.4782018647893672,0.4401613490234138,0.6462623955240374,0.5384967450431533,0.6881225303437948,0.8914337194257094,0.2937567193374484
12780,0.4819505519686804,0.6280863631764262,0.4585124039056312,0.1463022122773831,0.4754345254580404,0.5251679183486772,0.4450517734764059,0.7366609970532384,0.0705165959823612
12792,0.5435190923193294,0.5598753179389018,0.481949048774918,0.4254597615934508,0.6475726676623924,0.598427974573146,0.6164511081023842,0.8909380357634651,0.2489580373192312
12804,0.6464934148312786,0.5580229678066493,0.5241484976813992,0.4505607451440279,0.622606967303694,0.5596200416485654,0.6321722059849095,0.890782023220668,0.2541039750029721
12816,0.5010490457362373,0.5759278728809741,0.4547585372985909,0.5718514624455019,0.7200668938007712,0.5132471655229544,0.8448348278777107,0.0199948342204885,0.2424020878251277
12828,0.5084848085341519,0.534260285458427,0.4571021403361266,0.6384579208995886,0.5275490037219633,0.5788767581089407,0.4997190219477775,0.2133367468081196,0.2069417730396779
12840,0.5785535500323419,0.5237648820487697,0.4847628164806964,0.4307485737992431,0.564669530214237,0.5913540926883022,0.5384538026978866,0.826915572846938,0.2174347327091647
12852,0.3651693161383637,0.5067928017100422,0.453355033162317,0.5376069182531231,0.3834339648682903,0.6527591900962645,0.3789165718333679,0.5160370057861621,0.1971208758546326
12864,0.5881028838800378,0.5836424502560477,0.4805455446386441,0.3457643821993371,0.5642329755064233,0.6056657259445613,0.5287068770902441,0.7966360528287644,0.2093329893967836
12876,0.6433002737102338,0.5598753179389018,0.4903902750805121,0.3858361677622465,0.4153863645967508,0.5264779167400752,0.3241111131762074,0.664893532484062,0.1107773809443285
12888,0.6708989686253318,0.5580229678066493,0.4932040427862906,0.4639177573788759,0.3867819989888711,0.7158016145111219,0.4053871666840885,0.5852032147419433,0.1887300877759144
12900,0.6995619279622215,0.5592608176848237,0.4660134544982223,0.5173465551766332,0.7106776235007493,0.5386933063555098,0.7723780639895996,0.9690221050462596,0.2663176195025719
12912,0.6040233682481867,0.5598753179389018,0.4378827673088922,0.5402960686433532,0.7456874262211903,0.560176896973968,0.7596270349304197,0.9909200144392872,0.2428207072628148
12924,0.495742333565411,0.5398174369908421,0.4022509527152297,0.5844914427954583,0.4859160945499671,0.5256591164507456,0.4186979026027198,0.3725548680692366,0.2033254566964371
12936,0.6634783375490542,0.5836424502560477,0.4364792631726183,0.2283284133338725,0.4988716763244769,0.6351727660403332,0.4698250762168505,0.7431386711721273,0.178646199936752
12948,0.7441608512445668,0.5712946967141379,0.3975636698284171,0.2264454089740191,0.4359120360504202,0.4958243373818307,0.3881797321954205,0.71794724392104,0.0072439896071927
12960,0.5520039878173987,0.5277791079926043,0.4355390874596152,0.3525774956079457,0.5533151557141394,0.5976746947212688,0.5206661813821942,0.7886973900143526,0.2051398082868277
12972,0.6539138719797214,0.5719135963693108,0.4660134544982223,0.2850739048320835,0.4629154983913445,0.5794661684742466,0.4306611631982323,0.7182791074671077,0.1474136658996013
12984,0.5838604361310031,0.5700612462370582,0.4116256721123374,0.43325912146932,0.60106256686264,0.5975110988064611,0.5735297721313574,0.8655042681030676,0.221795985111411
12996,0.5934095960508642,0.546913064142914,0.4210069973191934,0.4318243088411716,0.459130605555493,0.576027508188003,0.4140301865251521,0.6750512965906522,0.1734077924231023
13008,0.5753602349834621,0.5574084169847425,0.4256943570177472,0.4338862903503608,0.5380302688064332,0.5825119797075409,0.511069244901228,0.7923421653196148,0.2049900528127432
13020,0.6348153782121645,0.564813569816144,0.4238207650249718,0.4098610418417123,0.5168497652910431,0.5953824369116156,0.4849414823400529,0.7577581995080062,0.1955499743341942
13032,0.538212380148503,0.5574084169847425,0.4247541813047442,0.471896094404081,0.5011280196680664,0.5835598963491302,0.4664721622193372,0.7263971221895792,0.1950365190414503
13044,0.5742957966338355,0.5608037432734042,0.4233506771684703,0.4204394151116623,0.5794449006245225,0.6258391813857396,0.5396260144834805,0.8383481108562056,0.2114827320108255
13056,0.6125233954678928,0.5669753950598974,0.4233506771684703,0.3910358658225535,0.4751438943294401,0.5962012372009451,0.4411785735974863,0.7089323307334763,0.1813770104915957
13068,0.6061522449474399,0.5679038203943997,0.4219404904107069,0.4887499007762665,0.5017828517297872,0.6172260479713559,0.4696275569920208,0.7220635299745245,0.198052644393574
13080,0.5923453316290724,0.5669753950598974,0.4228805893119688,0.4553118770434473,0.4276147605348463,0.5978385642078402,0.389309149135479,0.6237580957034007,0.1806001470108849
13092,0.5658110750636011,0.5555560668524899,0.4224105782672085,0.4675931542363666,0.4688114190064854,0.5804815300759326,0.4259372751864831,0.6642893763432638,0.1852419821601147
13104,0.5923453316290724,0.5577178920962433,0.4233506771684703,0.4716276286800772,0.5263119973806718,0.600360348727399,0.4953115080015707,0.7857996966771634,0.2024342446120945
13116,0.6188947199161807,0.5638895438827365,0.4224105782672085,0.4492157955197302,0.5193973477781463,0.5905682577965218,0.4883006705472851,0.7654771110844869,0.1984952859454125
13128,0.5764246733330887,0.5601847930504026,0.4228805893119688,0.4113849686153459,0.5672900744909471,0.6044539398164006,0.5353010715048006,0.8205612917293958,0.2115660160960412
13140,0.6061522449474399,0.5669753950598974,0.4214704025542054,0.4493951470982487,0.515830428288745,0.5623382506945988,0.4855755918562652,0.7588187235945645,0.1967624647980691
13152,0.5732466639336806,0.5608037432734042,0.4233506771684703,0.4242941635476716,0.4819855821423587,0.5921728929776318,0.4464532306793702,0.7077871458779236,0.1860945027743872
13164,0.5307766173505886,0.5586418674618222,0.4252242691612457,0.4178397532961001,0.491156271081017,0.568921071263256,0.4526922811475743,0.7224023119752949,0.1832908743161596
13176,0.538212380148503,0.5601847930504026,0.4224105782672085,0.4244735151261901,0.598223745232023,0.6022924493098879,0.5673654202732028,0.857614784665459,0.2212607902228938
13188,0.5360835034492498,0.5608037432734042,0.4242841702599839,0.4375616872078516,0.4785642822247144,0.589978710645334,0.4416992146228389,0.6979384060813939,0.1866557239395343
13200,0.5976520437998988,0.5654324694713169,0.4214704025542054,0.3907666512401843,0.5097894961167607,0.5950876633360217,0.4773772714266926,0.7485390946593531,0.190948890488693
13212,0.5817315594317499,0.5620371937504839,0.4214704025542054,0.3921116008644821,0.515830428288745,0.5865072217474233,0.4840530305675946,0.7556485431679343,0.1931337616172878
13224,0.5626177600147213,0.5669753950598974,0.4219404904107069,0.425011195432563,0.5436349502780604,0.609137214842472,0.5111004383778492,0.7975071112823158,0.2046885098665058
13236,0.5700533488848009,0.5577178920962433,0.4228805893119688,0.3977591162273115,0.5192517282063894,0.5891273553161013,0.4877783721835161,0.7600491804882017,0.194448158176074
13248,0.5944740344004907,0.5641990189942372,0.4214704025542054,0.484267234600851,0.5239100344653254,0.5920745439285124,0.4936623970866832,0.7857471275354053,0.2024412035095891
13260,0.5923453316290724,0.5561749665076628,0.4233506771684703,0.4888393893509345,0.5313338965578148,0.5886031918164837,0.502960243174163,0.8086365431777146,0.2049953972460191
13272,0.5912808932794459,0.5564800422180688,0.4224105782672085,0.4135364386992031,0.4535988858734727,0.5960373677143735,0.4176787578580038,0.6774119344621732,0.1791030098038896
13284,0.6061522449474399,0.5614182435274823,0.4205369862744331,0.4776334727707609,0.5578278424013184,0.6019321552968419,0.528877405375151,0.8528186562438248,0.2091400609226424
13296,0.6199440265441705,0.5691372708714794,0.4210069973191934,0.3990138284185759,0.5205616963372878,0.5925331869906778,0.4890090643389428,0.7617608728655872,0.1943850548935927
13308,0.596602911099744,0.5574084169847425,0.4242841702599839,0.4307485737992431,0.4387505536735805,0.5898804983820967,0.398018048178591,0.65271557960424,0.1771365645498563
13320,0.5742957966338355,0.5691372708714794,0.4205369862744331,0.4248318438540445,0.5654702858551715,0.6093008107572795,0.5324528170550541,0.8251185528615507,0.2102974090827697
13332,0.6114591310461012,0.5657419445828177,0.4228805893119688,0.4255492501681187,0.5012736392398233,0.5746519893591527,0.4663349582747297,0.7354030330505417,0.1901505379325188
13344,0.5477615400683641,0.5604942681619034,0.4238207650249718,0.4333482356148052,0.5944388523961716,0.6023579697473401,0.5642057045825053,0.8600316870782383,0.2204124171115281
13356,0.5615686273145664,0.5595702927963245,0.4252242691612457,0.4592557396249417,0.5127736333116779,0.5585392963953091,0.4812878798012946,0.7535060172217842,0.1963235810508775
13368,0.5413903895479111,0.5604942681619034,0.4219404904107069,0.4434784171530502,0.4772543140938161,0.6105454254971073,0.4450052496194337,0.6929854037832445,0.190833539803822
13380,0.6210082909659621,0.570370721348559,0.4177232185686546,0.3698791192826536,0.5307517222782441,0.6518423143295796,0.4937482827310427,0.7705811802027946,0.1985078397964929
13392,0.609330254346848,0.565122994359816,0.4416299512944429,0.399372531575613,0.669553926818717,0.5915179621748736,0.6386275983070999,0.8856130484389633,0.2516582008895085
13404,0.6475578531809053,0.5620371937504839,0.453355033162317,0.4639177573788759,0.4164783593811989,0.6586539776787327,0.4069148183693234,0.605447224471569,0.188948430143706
13416,0.6751565480960033,0.6126528090251843,0.4036612162847343,0.3957869977219728,0.5180141138501845,0.6130996282706873,0.4853411376610149,0.7584970015584027,0.1953232812894091
13428,0.5498904167676173,0.5583323923503214,0.369432982639087,0.4933216810971674,0.5878884037267667,0.5265434371775273,0.6406393111912132,0.9032559136950282,0.2463053055942772
13440,0.6146371404455092,0.5478414894774164,0.4444437190002214,0.543433785194471,0.582938858324317,0.5500246488159267,0.5997950937810862,0.98218117260083,0.2197502919327088
13452,0.6252507387149968,0.5283936588145111,0.3914661233720999,0.2459883657364348,0.5714388642524624,0.6023907983590071,0.5299219429120312,0.7848784030183801,0.2037940131825457
13464,0.609330254346848,0.5530847159294071,0.4050647204210082,0.4462574305471309,0.6381104355727637,0.5471098784575368,0.6666933813835201,0.8940050506386428,0.2684919131069749
13476,0.6390578259611992,0.5793231486018071,0.3853752595372722,0.2615870854881733,0.2621729905791129,0.6639921835075622,0.3233712299546398,0.6300504997180383,0.1511245119064092
13488,0.7208046040785034,0.546913064142914,0.4031911284282328,0.515732765399149,0.5745686210191363,0.6038317008394276,0.5464908285851575,0.9283450089434224,0.2185890189543945
13500,0.5849248744806298,0.5722230714808116,0.3642755350840316,0.509995387032469,0.4775458572447865,0.6132963263689258,0.4449029089722265,0.6286683925201113,0.2044831110480542
13512,0.6762056807961582,0.5672848701713982,0.3938164858428663,0.5247872118954654,0.5035299825834127,0.5977402151587209,0.4701903417656739,0.6993665807407559,0.2082237968073191
13524,0.5509548551172438,0.5765423731350522,0.3999073496776941,0.2524427759880063,0.5691825209088729,0.6427705378530307,0.5206892065480494,0.7853155993426746,0.2147116326127451
13536,0.4267378564890127,0.5876566761998823,0.4116256721123374,0.3826980767819459,0.4602955621295479,0.6231863559912764,0.4338162028269695,0.6955049716182204,0.1914243223655263
13548,0.3885255633044271,0.5654324694713169,0.439286271445166,0.306858194682207,0.412912047906711,0.5911576681618276,0.3853021191794423,0.682851284676462,0.1556567583378935
13560,0.3609268683893291,0.5595702927963245,0.4847628164806964,0.4144328221626131,0.4163327398094421,0.5641722757997324,0.3561688325909444,0.6449777464709212,0.1599625065737225
13572,0.4872574380673417,0.5070978774204481,0.8677943961686918,0.4377410387863701,0.5129922146730415,0.5884722877274613,0.4809498419550248,0.7532373922415949,0.1902755754027023
13584,0.4479805326052946,0.5391984867678404,0.6957330232801793,0.4259974418998237,0.455928191006669,0.5771409452670444,0.4111386045139506,0.6744007395689152,0.1584268449101969
13596,0.474514789170766,0.5527796907868299,0.6868284685513144,0.3260424482875855,0.4824221368501726,0.579302435773557,0.4481383295141548,0.7270891621545746,0.1311767765668647
13608,0.5976520437998988,0.5608037432734042,0.586500735894887,0.4039443118965138,0.460659155047755,0.6008187182178004,0.4270945117356725,0.6889870926641708,0.1387940971068495
13620,0.4564654281033639,0.5608037432734042,0.4360091753161167,0.4525324892201838,0.5295144119294958,0.5980349887343148,0.4988742528807205,0.7849704823713328,0.1572944096031004
13632,0.4914998858163764,0.5595702927963245,0.4149094508628762,0.3503361625202379,0.5172139662241635,0.580612434164955,0.4854903573091406,0.7556789954826102,0.1308242388197865
13644,0.636928949261946,0.5635801193390643,0.4219404904107069,0.3304348770299678,0.5488754308165671,0.5880137814511779,0.5173340433055426,0.7809971221451233,0.1399879933966187
13656,0.5711177872344274,0.5549371166294883,0.4261644448742487,0.469565647170888,0.5696190756166868,0.5762240695003595,0.5539142841144469,0.8612597822503905,0.1699246415423188
13668,0.6422358353606072,0.5629655685171576,0.4191267227049285,0.4586285707439009,0.4448650556500849,0.6203373796421026,0.4165672164965784,0.638123141603041,0.1413129953151867
13680,0.5647466367139744,0.5561749665076628,0.4238207650249718,0.4223220450423329,0.4487949600427799,0.62246617832283,0.4220499879310249,0.6671912929941671,0.1382097724020202
13692,0.6199440265441705,0.5629655685171576,0.4228805893119688,0.489556421235826,0.5594290496757305,0.5916490030497781,0.5348320447329845,0.8688520222004043,0.166314810891543
13704,0.6252507387149968,0.5604942681619034,0.4228805893119688,0.3681762153596841,0.4596404260603704,0.5778942251189216,0.4202746233432091,0.700249197737104,0.1163420772437065
13716,0.5689890844630091,0.5577178920962433,0.4242841702599839,0.4692964325885188,0.5783535138549878,0.5970525925301777,0.5524312621851368,0.8723127221546368,0.169219065007543
13728,0.5700533488848009,0.5586418674618222,0.4224105782672085,0.5004927488044476,0.455637255870612,0.5991485625992382,0.4176985867283418,0.6054684243950159,0.1455948327792241
13740,0.5679397778350194,0.5700612462370582,0.4233506771684703,0.449842964400771,0.576315751872762,0.5924348379415585,0.5516480514021143,0.8531433512705617,0.168175341725708
13752,0.5881028838800378,0.5604942681619034,0.4210069973191934,0.4836396912906274,0.4240481450529018,0.5888325817405073,0.3780279424889364,0.5941309942991934,0.1385385663908466
13764,0.6358796426339561,0.564508494105738,0.4214704025542054,0.4813983582029196,0.5790086499241653,0.5826428837965634,0.5619365123372864,0.8851826872144957,0.1725760093233638
13776,0.6125233954678928,0.5629655685171576,0.4210069973191934,0.4584492191653824,0.474561112034956,0.5739970585563947,0.4309604311636919,0.6807208451873229,0.1390076239175748
13788,0.5615686273145664,0.5592608176848237,0.4247541813047442,0.3626174397131573,0.4089088777169526,0.6000981301917082,0.3799843712987342,0.6618647774969397,0.1103725679592707
13800,0.6220727293155888,0.5595702927963245,0.4228805893119688,0.3982069335298338,0.4210640078579847,0.5612575054413425,0.3620430910355868,0.6575700286540722,0.1050368472230561
13812,0.624201606014842,0.5638895438827365,0.4210069973191934,0.3722095665158466,0.5105172899680883,0.597478270194794,0.4781671115633804,0.7494657786001138,0.1371706698281216
13824,0.5774891116827153,0.5725325465923125,0.4228805893119688,0.4626626707584288,0.5393405409447883,0.5865072217474233,0.5124612315989563,0.8077867124325687,0.1586272611580424
13836,0.5785535500323419,0.5734565219578912,0.4214704025542054,0.4281489119836809,0.6043376391936142,0.6035042354380487,0.5728328613272985,0.865064404422743,0.175084524856639
13848,0.5902315866514561,0.5592608176848237,0.4247541813047442,0.3544601255386164,0.4268869666835188,0.5755363100859344,0.385006225081473,0.6786430859797765,0.1055477416415221
13860,0.5902315866514561,0.5586418674618222,0.4242841702599839,0.4974452696863631,0.5017828517297872,0.5942360344350252,0.4680276927043608,0.7177993723711261,0.1504521153948878
13872,0.599780920499152,0.5598753179389018,0.4228805893119688,0.4164053150971344,0.4057791209502787,0.5973472293198897,0.3701970184718653,0.6336343703939484,0.1204089682819297
13884,0.636928949261946,0.564813569816144,0.4210069973191934,0.3875390716852159,0.5810464119063913,0.6050761787933735,0.5471132775417978,0.8238486135416776,0.1603182454136481
13896,0.5530684261670253,0.564813569816144,0.4224105782672085,0.4666967707729566,0.4909379937271101,0.6085147022937352,0.4580699891645582,0.7058618427384677,0.1484461992742649
13908,0.5891673222296644,0.5586418674618222,0.4228805893119688,0.3910358658225535,0.5275490037219633,0.5915507907865407,0.4965279943991432,0.769259477504964,0.145697434763885
13920,0.5498904167676173,0.5601847930504026,0.4242841702599839,0.4454505356583887,0.6199867270344407,0.6099557415600376,0.5846829493852399,0.8890237910375504,0.178627967625316
13932,0.5721822255840541,0.5567895173295696,0.4135059467266023,0.4073512430300008,0.3910764083221433,0.5925658788164629,0.3536603917071995,0.6296399491690853,0.1207686876112223
13944,0.5785535500323419,0.5552465917409891,0.4552285483433512,0.4681308345427396,0.5848316087496994,0.6380875363987233,0.5414529933248328,0.8791446267113033,0.1678871320270703
13956,0.6507358625803134,0.5416653877219997,0.4289782125800273,0.3836843232492066,0.3983546508428758,0.6012772244940838,0.3689249520466887,0.6458255489140861,0.1176264670364959
13968,0.5573108739160599,0.5527796907868299,0.4144393630063747,0.5164501717132232,0.4798748583705261,0.6809234031889714,0.4569286157116393,0.6212105762000268,0.1562319251336199
13980,0.5350190650996233,0.5466035890314132,0.4439803137652093,0.3053338934793906,0.5314795161295717,0.6356641009282837,0.4947319722717813,0.7655262904612903,0.1353797558044929
13992,0.6072166832970665,0.5663564448368957,0.4149094508628762,0.3437024006901479,0.5431251297731831,0.5684952568127577,0.516208769711525,0.7777381965605777,0.1279737352280351
14004,0.4150598198698985,0.5719135963693108,0.3778742089446811,0.3160017553240085,0.5565905320525701,0.6149009615500358,0.5183610604077361,0.7852891480620436,0.1457892643752242
14016,0.2165469376439143,0.5231503817946916,0.6347842892029653,0.4526219777948517,0.4814757616374814,0.6028164760236235,0.4474935064888943,0.6952929723837515,0.1379267679587084
14028,0.2961650129898003,0.4858020960263851,0.7754311193398675,0.3498883452177156,0.496833914342251,0.5520879270592021,0.4599562770449514,0.7374327520645891,0.0757140573431525
14040,0.446916094255668,0.5311744342812661,0.8284087149679891,0.4363066005874045,0.5121914590321072,0.6051088706191586,0.4798874880301693,0.7518835701315696,0.1288350240531508
14052,0.4808861136190538,0.5574084169847425,0.5030487732281586,0.3772299129976351,0.5146660797296037,0.5914524417374215,0.482560656514364,0.7539107607143802,0.1172384389121951
14064,0.6188947199161807,0.5540131412639095,0.4130358588701008,0.4287764552939044,0.4457381650657127,0.586769440283114,0.4041177638385094,0.6612301412565069,0.1197018886252951
14076,0.6804634341946646,0.5620371937504839,0.4299116288597995,0.5151950850927761,0.5734766262346883,0.5793352643852241,0.5587682140012187,0.9259549468006952,0.1786208417142815
14088,0.5509548551172438,0.5620371937504839,0.4252242691612457,0.3611833759433743,0.3877280701941057,0.5531030150891243,0.3248896478972697,0.65456261251519,0.0634324940040051
14100,0.5987164821495254,0.5626560934056568,0.4205369862744331,0.5123262086948447,0.492684820573279,0.5720649579739057,0.4531895418631254,0.6694767169826334,0.1504446554567735
14112,0.5902315866514561,0.5657419445828177,0.4219404904107069,0.5338416583917818,0.553533737075503,0.5862125849577113,0.5309840600742559,0.9436967820794574,0.1715540534728921
14124,0.6050878065978132,0.5583323923503214,0.4224105782672085,0.4617662872950188,0.4402791031658424,0.565678835503487,0.3810952023722669,0.6321978602469928,0.1132136352860194
14136,0.5859740071807846,0.5728420217038132,0.4228805893119688,0.4214256615789229,0.5878884037267667,0.6175209583328318,0.5502623981047625,0.8470059873251687,0.1707410315607991
14148,0.6231371676652153,0.5635801193390643,0.4233506771684703,0.5223669016584217,0.5770435457240896,0.5907646823229964,0.5560963477114939,0.941681594598782,0.1710356434451319
14160,0.5753602349834621,0.5580229678066493,0.4233506771684703,0.5110711220743975,0.5744230014473795,0.5813001935793802,0.558531688132948,0.9201369431699792,0.1793296193419048
14172,0.5753602349834621,0.5725325465923125,0.4224105782672085,0.4761095459971274,0.5541885691372238,0.5732766073161845,0.5361826571609628,0.8447350115151983,0.1581929424476073
14184,0.5806671210821234,0.5595702927963245,0.4214704025542054,0.5227252303862762,0.5922554708421888,0.6038972212768798,0.5647425638480746,0.9522660523152984,0.1806066327033499
14196,0.5477615400683641,0.5580229678066493,0.4233506771684703,0.442223330532603,0.5092802836267968,0.5931881177934358,0.4767194856473902,0.7469051168113003,0.1429164923114899
14208,0.5615686273145664,0.5580229678066493,0.4233506771684703,0.5366206717858625,0.4200446708556867,0.6110364868132939,0.3870305455756818,0.5237132952360799,0.1426891033769553
14220,0.544583530668956,0.5635801193390643,0.4219404904107069,0.4558495573498202,0.4797292387987693,0.6073031897373383,0.4465618455362964,0.6905256291792745,0.1351928119821971
