,4,5,6,8,Base Action,Action
733,0.140141928,0.017882662,-0.002440643,-0.01330424,3,U-trun 1
734,-0.100661021,0.059789118,0.065568914,0.026006703,2,U-trun 1
735,-0.024855031,-0.032840829,0.002740661,-0.048317002,4,U-trun 1
736,0.077320932,0.159081403,-0.003696646,-0.016168364,8,U-trun 1
737,0.052360243,0.118952981,-0.0708497,-0.005109014,8,U-trun 1
738,0.094417381,0.115669121,0.019357602,-0.031360486,8,U-trun 1
739,0.039824866,0.06059182,0.035280038,-0.013312823,4,U-trun 1
740,0.15919764,0.078254439,-0.042825746,-0.004098182,8,U-trun 1
741,-0.043045526,0.128716517,0.144845561,0.011552101,0,U-trun 1
742,0.05035142,0.125665588,0.12123573,-0.012173991,0,U-trun 1
743,0.009197815,0.03987147,0.112400867,-0.013453397,0,U-trun 1
744,0.164392172,0.025685537,0.056855784,0.038737282,3,U-trun 1
745,0.113480369,-0.023600659,0.059967274,-0.018353437,3,U-trun 1
746,0.028681607,0.032382044,0.160090302,-0.013996817,0,U-trun 1
747,-0.037264834,0.09085891,0.124154259,0.028762074,0,U-trun 1
748,-0.009143426,0.141629517,0.072113574,0.031315021,8,U-trun 1
749,0.034704792,-0.179852504,0.16080901,-0.036978674,1,U-trun 1
750,-0.125625667,0.059201905,0.143183729,0.03666672,7,U-trun 1
751,0.079783388,-0.076021706,0.145191699,-0.026000311,0,U-trun 1
752,-0.054697648,0.041851623,-0.022460219,0.039724754,2,U-trun 1
753,-0.273435895,-0.055188658,0.109509634,0.061636745,7,U-trun 1
754,-0.186785329,-0.081527255,0.191532568,-0.028052942,7,U-trun 1
755,0.251662297,-0.271634651,0.062188519,0.316808337,3,U-trun 1
756,-0.144392907,0.051370027,0.127081507,-0.014936527,7,U-trun 1
757,0.076379523,-0.063938333,0.307484687,-0.024123873,0,U-trun 1
758,0.100499631,-0.039837458,0.114376728,-0.04120392,0,U-trun 1
759,-0.154977986,0.025364239,0.042188357,0.016023242,2,U-trun 1
760,-0.066015712,-0.117033359,0.049557075,0.038660601,7,U-trun 1
761,0.018355421,-0.095905215,0.007939139,0.035031072,1,U-trun 1
762,-0.051809282,-0.097533355,-0.023263235,0.025131359,1,U-trun 1
763,0.06140429,-0.113513901,-0.055839997,0.035280764,1,U-trun 1
764,0.148185679,-0.098586265,-0.090867976,0.026587708,3,U-trun 1
765,-0.251359243,-0.2185553,0.239197704,-0.011462011,7,U-trun 1
766,-0.112622819,-0.120425604,0.016092906,-0.012017742,7,U-trun 1
767,-0.090466764,-0.0859126,-0.098655381,0.023971534,6,U-trun 1
768,0.021043055,-0.299333312,0.045534566,0.055711366,1,U-trun 1
769,0.045198331,-0.329200076,-0.192454145,0.024331014,1,U-trun 1
770,-0.076249999,-0.121228672,-0.069008359,-0.027781897,6,U-trun 1
771,-0.052973973,-0.255051799,-0.097592619,-0.012222508,1,U-trun 1
772,-0.083336193,-0.163337209,-0.098237701,-0.00539003,6,U-trun 1
773,-0.010814363,-0.06513055,-0.045460939,-0.047562626,4,U-trun 1
774,0.095163919,-0.074309015,-0.137274242,-0.008347418,4,U-trun 1
775,0.022574349,0.01040764,-0.13892652,0.003889943,4,U-trun 1
776,-0.031667356,-0.079733207,-0.048681133,-0.00188103,4,U-trun 1
777,-0.084474676,-0.053363088,-0.067800516,-0.005996864,6,U-trun 1
778,0.137263276,-0.071604265,0.014620051,0.012139968,3,U-trun 1
779,0.02815387,0.036682901,-0.063015221,-0.041528824,4,U-trun 1
780,0.015216304,-0.010315366,-0.035893546,-0.018067295,4,U-trun 1
781,0.034290403,-0.037147268,-0.087118335,-0.017072295,4,U-trun 1
782,-0.081203143,-0.076540937,-0.043999135,-0.01838627,6,U-trun 1
783,0.219764573,0.015349187,-0.014404131,0.248386591,3,U-trun 1
784,0.019424402,-0.114578009,0.018679075,-0.011572307,1,U-trun 1
785,-0.016337117,0.050617444,-0.072202151,0.005063109,4,U-trun 1
786,0.03102849,-0.242805483,0.032295383,-0.04561399,1,U-turn 2
787,0.024241936,-0.152733791,0.064374273,-0.065888945,1,U-turn 2
788,-0.061223775,0.039352217,0.102850738,0.018409828,0,U-turn 2
789,0.04194626,0.071170766,0.090647475,0.051701468,0,U-turn 2
790,0.115941859,0.056363276,-0.01167851,0.000991506,8,U-turn 2
791,-0.027292446,0.214141031,0.032957071,0.073978758,8,U-turn 2
792,-0.04003325,-0.034435155,-0.069890006,-0.070108379,4,U-turn 2
793,0.101875755,-0.01104399,-0.03220182,-0.019838017,4,U-turn 2
794,0.237217247,-0.020979663,0.019781664,0.094484795,3,U-turn 2
795,0.198273964,0.077240628,-0.103655357,0.010220817,3,U-turn 2
796,0.382507658,0.009331321,0.049978357,-0.019167285,3,U-turn 2
797,0.300269959,0.020657031,0.029572176,-0.020120205,3,U-turn 2
798,0.230604997,0.180512847,0.014356384,0.066539483,8,U-turn 2
799,0.135245082,0.271491639,0.062921244,0.018361373,8,U-turn 2
800,-0.008639316,-0.000426229,0.202140057,0.035743472,0,U-turn 2
801,0.151975497,-0.128696489,0.14510273,-0.047860025,3,U-turn 2
802,0.072933549,0.389128783,0.00236862,0.144074691,8,U-turn 2
803,-0.091291414,0.163233236,0.014701506,0.04729334,2,U-turn 2
804,-0.041982534,0.196517218,0.023088708,0.030247393,8,U-turn 2
805,0.036362278,0.031209059,0.000291226,-0.014817299,4,U-turn 2
806,0.055455621,0.056484779,0.053148118,-0.019479846,4,U-turn 2
807,0.031670122,-0.070286796,0.047172122,-0.013642934,4,U-turn 2
808,0.015858002,0.090840112,-0.074655317,-0.014471164,8,U-turn 2
809,0.065308609,-0.019879191,0.057404904,-0.017500294,4,U-turn 2
810,-0.129705334,0.05353157,0.170028299,-0.022555356,7,U-turn 2
811,0.193679356,-0.096202797,0.102382878,0.007343733,3,U-turn 2
812,0.037051652,0.148085439,0.113615477,-0.007053667,8,U-turn 2
813,-0.084288182,-0.00097464,0.031837298,0.022486316,7,U-turn 2
814,0.001023222,-0.022088859,0.132544517,-0.018695079,0,U-turn 2
815,-0.021149202,-0.037821211,0.115781595,-0.019039762,0,U-turn 2
816,0.163453657,-0.121541691,0.145498341,0.010949789,3,U-turn 2
817,0.093216163,0.027336558,0.124582293,-0.012787167,0,U-turn 2
818,-0.144952926,0.171870117,0.103921506,-0.000128461,2,U-turn 2
819,0.044684599,0.044262721,0.064721132,0.023075186,0,U-turn 2
820,-0.050731132,0.046149796,0.137629115,-0.010131717,0,U-turn 2
821,0.048660658,0.011580476,-0.003705012,0.043845829,4,U-turn 2
822,0.014782112,0.017793318,0.029007777,-0.025892234,4,U-turn 2
823,-0.033210429,0.039503402,0.101738185,-0.009272318,0,U-turn 2
824,-0.106371787,0.093366264,0.074644699,-0.004945987,2,U-turn 2
825,0.001006522,0.035477924,0.096417106,0.01885852,0,U-turn 2
826,-0.083141897,0.066355159,0.177615504,-0.00631023,0,U-turn 2
827,-0.02916063,-0.080363885,0.187143769,-0.018486461,0,U-turn 2
828,-0.033339821,-0.089937308,0.211396253,-0.016206529,0,U-turn 2
829,-0.115601225,0.050701801,-0.013662622,0.010793178,2,U-turn 2
830,-0.023035313,0.060600877,-0.017556098,0.037860433,4,U-turn 2
831,-0.146720339,-0.145917917,0.115742613,-0.010904376,7,U-turn 2
832,-0.016196783,-0.048490887,-0.233461159,-0.003266372,6,U-turn 2
833,0.128129201,0.009383818,0.274617107,-0.127267061,0,U-turn 2
834,-0.028590766,-0.106397463,0.10495802,-0.015355606,0,U-turn 2
835,0.01298603,0.034100497,0.013620297,0.00152746,4,U-turn 2
836,-0.02628587,-0.037426195,0.076348403,-0.005460436,0,U-turn 2
837,0.036505805,-0.178790713,0.087113786,0.017654309,1,U-turn 2
838,-0.016809839,0.011905824,0.131449518,0.027953926,0,U-turn 2
839,0.221440626,0.256788701,0.178622568,0.044846818,5,U-turn 2
840,-0.001024536,0.115668804,-0.063949492,-0.001037111,8,U-turn 2
841,0.012705625,-0.024992601,0.007921239,-0.022481674,4,U-turn 2
842,0.089242382,-0.228093698,0.015766157,0.006603265,1,U-turn 2
843,0.0586975,-0.079734522,0.087508762,0.000900719,0,U-turn 2
844,0.008749482,-0.184364789,-0.00780324,-0.019766451,1,U-turn 2
845,0.019601889,-0.112450666,0.020505012,-0.011663762,1,U-turn 2
846,-0.03269319,-0.076632393,0.115681432,-0.016741292,0,U-turn 2
847,-0.058439731,-0.068311453,0.261685087,-0.015529814,0,U-turn 2
848,-0.084344673,-0.178484731,0.014500395,-0.042043477,1,U-turn 2
849,-0.03368034,-0.094056176,0.026853573,-0.013729458,1,U-turn 2
850,-0.14508628,-0.156855321,0.045975276,0.00206162,7,U-turn 2
851,-0.072711533,-0.161997921,-0.010550993,-0.009680919,1,U-turn 2
852,0.019396766,-0.030592128,-0.066262602,-0.016781031,4,U-turn 2
853,-0.012227708,-0.150643195,0.010819909,-0.043317584,1,U-turn 2
854,-0.04929122,-0.314363711,-0.070176667,-0.009713008,1,U-turn 2
855,-0.19788474,-0.165418977,0.070353924,-0.026110869,7,U-turn 2
856,0.117203003,-0.240713286,-0.043838383,-0.010024375,1,U-turn 2
857,-0.250509467,-0.008510879,-0.152370264,0.015656483,6,U-turn 2
858,-0.043248091,-0.172298435,-0.056181461,-0.013207121,1,U-turn 2
859,-0.012268972,0.00548521,-0.273441687,-0.077619862,6,U-turn 2
860,-0.037470473,-0.147720657,-0.017858159,0.007074343,1,U-turn 2
861,-0.115005721,-0.14846259,-0.002816574,0.003259554,7,U-turn 2
862,-0.074827091,-0.12309791,0.001129634,-0.009748113,1,U-turn 2
863,-0.075870008,-0.048692689,0.080624186,0.002522937,7,U-turn 2
864,-0.24865671,-0.027144721,-0.001254491,-0.009409029,7,U-turn 2
865,-0.204454104,0.05420448,-0.124180407,0.035914349,2,U-turn 2
866,-0.053670468,-0.183823802,-0.019548833,0.001376197,1,U-turn 2
