,X-axis Angular Velocity,Y-axis Angular Velocity,Z-axis Angular Velocity,X-axis Acceleration,Y-axis Acceleration,Z-axis Acceleration,X-axis Angle,Y-axis Angle,Z-axis Angle,Base Action,Action
53,0.681947038,0.769125178,0.195474679,0.468550031,0.4603095,0.512259812,0.299349743,0.605814045,0.115887532,0,Idle 1
54,0.68455305,0.757988687,0.192458557,0.403476747,0.549342781,0.691034731,0.43509948,0.750948135,0.143766316,0,Idle 1
55,0.696345943,0.77745248,0.193961178,0.440419582,0.522049969,0.598952339,0.403940606,0.702502418,0.136760439,0,Idle 1
56,0.685865492,0.695394006,0.194717929,0.53241562,0.593443066,0.637667801,0.481435241,0.926053802,0.16281852,6,Idle 1
57,0.729062421,0.746872248,0.187172306,0.422551759,0.478864761,0.549532925,0.342942234,0.653824329,0.116317241,0,Idle 1
58,0.812831609,0.785799835,0.190188428,0.246408434,0.513978656,0.585819317,0.398982548,0.726394691,0.09038586,0,Go straight 1
59,0.730374863,0.76773061,0.169810686,0.709284067,0.616076037,0.616260532,0.506739383,0.152035636,0.169999094,7,Go straight 1
60,0.653149014,0.68148866,0.156232696,0.352529703,0.651938537,0.802095323,0.505380478,0.846732497,0.161567165,6,Go straight 1
61,0.668860361,0.62726116,0.141130447,0.752987971,0.391329038,0.730357382,0.311779913,0.384389161,0.15583383,8,Go straight 1
62,0.683240608,0.737130553,0.14037382,0.325847983,0.375852651,0.490776763,0.209002236,0.634990391,0.051538594,3,Go straight 1
63,0.465961751,0.888716214,0.176599681,0.419774819,0.380678617,0.694526301,0.292131533,0.588136701,0.115332338,0,Go straight 1
64,0.5654425,0.753825036,0.171324064,0.565254312,0.374022147,0.761785317,0.303473299,0.498221301,0.136910248,8,Go straight 1
65,0.657067468,0.709319405,0.187172306,0.492937384,0.367864748,0.53412271,0.198861969,0.546990171,0.110596054,8,Go straight 1
66,0.634812783,0.741294205,0.181885932,0.836049595,0.291895219,0.634859199,0.214364779,0.386278168,0.17090823,8,Go straight 1
67,0.689802604,0.625866592,0.189431678,0.285645131,0.58295877,0.687997839,0.463371043,0.777379193,0.136364715,0,Go straight 1
68,0.637437453,0.721830411,0.210566047,0.661233472,0.507821256,0.62073914,0.3901196,0.334367457,0.157873356,8,Go straight 1
69,0.839004963,0.649513861,0.203777176,0.317034589,0.491845103,0.585971194,0.372707178,0.70083257,0.100390769,0,Go straight 1
70,0.578528963,0.859510725,0.230187039,0.612338247,0.553086502,0.390571366,0.449853524,0.224645609,0.164377911,7,Go straight 1
71,0.78011513,0.76773061,0.235473413,0.605457164,0.522049969,0.415774591,0.359554055,0.367939065,0.154951362,8,Go straight 1
72,0.634812783,0.703741361,0.225657539,0.5278284,0.695956107,0.379791635,0.82214841,0.960285657,0.303238415,4,Go straight 1
73,0.867802987,0.635588462,0.23170054,0.381021704,0.472291007,0.69156614,0.368062032,0.664800587,0.121764347,0,Go straight 1
74,0.638749895,0.645330385,0.219625295,0.443800621,0.807871546,0.279283118,0.940412509,0.86486389,0.62973216,4,Go straight 1
75,0.678009712,0.638377598,0.228684418,0.500905645,0.608170501,0.335686624,0.725041968,0.876350296,0.351516553,4,Go straight 1
76,0.824605844,0.974958163,0.203777176,0.656646251,0.71975369,0.750246839,0.565100195,0.052655777,0.182204411,7,Go straight 1
77,0.844254517,0.851163598,0.211322798,0.520704769,0.576385015,0.683367355,0.46024903,0.867144465,0.157093095,6,Go straight 1
78,0.756548003,0.638377598,0.206793298,0.502353869,0.461640585,0.336749124,0.068602148,0.602867877,0.035264084,3,Go straight 1
79,0.842942075,0.74964156,0.212079549,0.674393052,0.56040921,0.322857355,0.490660405,0.226155028,0.145980284,7,Go straight 1
80,0.770947122,0.607777542,0.20980942,0.560304531,0.722998341,0.444545801,0.755632551,0.997713211,0.249309885,4,Go straight 1
81,0.811519381,0.838652592,0.215852422,0.589641665,0.634963896,0.699460855,0.510844933,0.025112299,0.170590335,7,Go straight 1
82,0.873033884,0.74408334,0.21433892,0.407098821,0.622066616,0.406209554,0.600070839,0.834631362,0.195119308,6,Go straight 1
83,0.835086509,0.735735986,0.199247552,0.201738878,0.70610711,0.649358473,0.565353886,0.833567706,0.173354865,6,Go straight 1
84,0.825918286,0.834488941,0.187928934,0.607992565,0.35330309,0.659834452,0.254296505,0.472472773,0.140230085,8,Go straight 1
85,0.812831609,0.720435843,0.169810686,0.500785127,0.762189597,0.570257543,0.676753339,0.964292794,0.232015866,6,Go straight 1
86,0.751317106,0.734341418,0.190945056,0.725823678,0.680978442,0.681773129,0.551133459,0.108881885,0.179592967,7,Go straight 1
87,0.756548003,0.933221844,0.181885932,0.581793922,0.639457265,0.58468072,0.544554788,0.014436268,0.181542433,7,Go straight 1
88,0.782721357,0.792752394,0.184156184,0.447301673,0.76868029,0.385561032,0.84781336,0.910591976,0.401162549,4,Go straight 1
89,0.820687389,0.668977654,0.1969773,0.588554993,0.553086502,0.452060667,0.444420015,0.202773294,0.1620058,7,Go straight 1
90,0.589009627,0.706530497,0.179626561,0.285041536,0.904559784,0.550443866,0.756956219,0.899558444,0.345428825,4,Go straight 1
91,0.685865492,0.578572054,0.173583559,0.465290013,0.324595783,0.776360371,0.275598696,0.548627771,0.124069959,8,Go straight 1
92,0.811519381,0.774683397,0.19320455,0.509114939,0.690547312,0.512411688,0.644057828,0.954775791,0.219368439,6,Go straight 1
93,0.859947206,0.973563823,0.177356308,0.665338623,0.268679768,0.793744661,0.246905416,0.456382137,0.145154428,8,Go straight 1
94,0.729062421,0.892899917,0.181885932,0.324399254,0.685720998,0.423973376,0.657075279,0.842947318,0.32654869,4,Go straight 1
95,0.702889281,0.737130553,0.159248818,0.387661249,0.548427356,0.421240237,0.433979286,0.74970118,0.079205419,0,Go straight 1
96,0.784033585,0.691230355,0.167551315,0.370639064,0.589449115,0.569042532,0.483329873,0.79580569,0.145666203,6,Go straight 1
97,0.88088945,0.500697284,0.202263674,0.64928209,0.656681441,0.524330016,0.590909046,0.077014304,0.186346997,7,Go straight 1
98,0.803663601,0.408897116,0.240003037,0.194736269,0.25985985,0.813937554,0.261149194,0.62173563,0.086140982,3,Go straight 1
99,0.839004963,0.817794231,0.19623143,0.394422319,0.767348509,0.432855129,0.772247819,0.897029122,0.369518372,4,Go straight 1
100,0.547124926,0.787194175,0.155475946,0.679101294,0.406972594,0.898656323,0.350839298,0.415953604,0.150127164,8,Go straight 1
101,0.770947122,0.667583086,0.10943421,0.201014261,0.470876859,0.711986688,0.375463741,0.70399199,0.096960475,0,Go straight 1
102,0.670153931,0.759383255,0.119996078,0.605215625,0.513978656,0.761178129,0.407561702,0.390773953,0.153637122,8,Go straight 1
103,0.502615555,0.62726116,0.089813219,0.433055421,0.575802883,0.319137495,0.544377056,0.785120505,0.886791203,4,Go straight 1
104,0.585072301,0.719041503,0.166037813,0.758179291,0.342319376,0.834130129,0.303442493,0.403097298,0.152790023,8,Go straight 1
105,0.554980707,0.742688773,0.158492068,0.601352012,0.41870526,0.639869532,0.303378068,0.466821682,0.142348908,8,Go straight 1
106,0.688490162,0.771894261,0.169053935,0.389472538,0.552837315,0.612768328,0.438981161,0.755400671,0.13486575,0,Go straight 1
107,0.551043381,0.67176679,0.191701807,0.45044067,0.250623925,0.575875064,0.134889353,0.549536065,0.099772973,3,Go straight 1
108,0.560211603,0.737130553,0.167551315,0.160087297,0.615409799,0.632429812,0.491505386,0.784952462,0.11803791,0,Go straight 1
109,0.664923034,0.834488941,0.186415556,0.363756973,0.202945,0.758141554,0.202463232,0.567046066,0.102880456,3,Go straight 1
110,0.679322154,0.59108306,0.073208349,0.520946308,0.627225528,0.652926457,0.51266452,0.941428597,0.163774664,6,Turn right 1
111,0.747379995,0.713483284,0.070192227,0.475793674,0.160425683,0.606467839,0.099010358,0.531461218,0.107404414,3,Turn right 1
112,0.620413664,0.54657743,0.058116981,0.176385369,0.452570785,0.575950844,0.342420363,0.699812359,0.056374657,0,Turn right 1
113,0.628269444,0.74964156,0.05660348,0.729566269,0.262273181,0.746071667,0.229464439,0.43206196,0.148413302,8,Turn right 1
114,0.543187815,0.826141586,0.062646605,0.475431114,0.196954073,0.694754274,0.166682843,0.531067074,0.113313322,3,Turn right 1
115,0.511783564,0.65507208,0.068678849,0.338524485,0.78382408,0.508616365,0.711156678,0.889893722,0.285235241,4,Turn right 1
116,0.663610807,0.794146962,0.088299841,0.683568502,0.412547166,0.568511441,0.270978589,0.406739627,0.15081937,8,Turn right 1
117,0.589009627,0.518766509,0.074721851,0.560424544,0.151438945,0.704546968,0.145426369,0.49977898,0.127135943,8,Turn right 1
118,0.678009712,0.9638219,0.095845463,0.083906757,0.725994152,0.611705511,0.575770984,0.819812707,0.140971813,6,Turn right 1
119,0.651836572,0.667583086,0.061889854,0.439092379,0.650107686,0.617778661,0.54216677,0.885451655,0.165762577,6,Turn right 1
120,0.725143967,0.700972278,0.077737973,0.685379791,0.785904466,0.425795258,0.815757809,0.072709768,0.191986824,7,Turn right 1
121,0.617807651,0.734341418,0.065662727,0.271037326,0.813363403,0.294541457,0.803823979,0.836022566,0.648232305,4,Turn right 1
122,0.60209609,0.656466648,0.067922098,0.621996775,0.564985641,0.654824118,0.450820111,0.182632131,0.154268874,7,Turn right 1
123,0.633518998,0.682883228,0.098872466,0.518531928,0.605175385,0.607530656,0.498917574,0.917803238,0.157856237,6,Turn right 1
124,0.655755026,0.620308373,0.125282329,0.416998888,0.718089312,0.527746124,0.653245293,0.905369572,0.219541864,6,Turn right 1
125,0.742149098,0.801099749,0.175096937,0.337800373,0.591196555,0.697107565,0.470568856,0.791567413,0.137094493,0,Turn right 1
126,0.808913154,0.573013834,0.177356308,0.682119773,0.546596852,0.535792715,0.431537112,0.250216044,0.15553393,7,Turn right 1
127,0.901831907,0.838652592,0.179626561,0.340214753,0.391995276,0.77818257,0.324208746,0.626408472,0.108973467,3,Turn right 1
128,0.908375032,0.648119521,0.167551315,0.381383256,0.512980516,0.698094602,0.403691205,0.706628749,0.123489057,0,Turn right 1
129,1,0.983305518,0.163778442,0.440902659,0.166916028,0.727396903,0.166981688,0.539829409,0.106870944,3,Turn right 1
130,0.958115513,0.578572054,0.135098327,0.155619585,0.309868348,0.617778661,0.240741147,0.649598426,0.051657272,3,Turn right 1
131,0.896601011,0.766336042,0.138114325,0.295303658,0.531951785,0.757534366,0.422171704,0.735925942,0.123295517,0,Turn right 1
132,0.946341278,0.588313749,0.125282329,0.162260138,0.174487923,0.538070226,0.126068253,0.627035043,0.026927103,3,Turn right 1
133,0.910999916,0.700972278,0.132082205,0.200530679,0.296721533,0.662415398,0.239814791,0.634576036,0.067827765,3,Turn right 1
134,0.971201976,0.74964156,0.135854954,0.500301545,0.557912816,0.71760421,0.442397237,0.782465438,0.142397356,6,Turn right 1
135,0.890057672,0.849788855,0.131325454,0.416757349,0.407056004,0.671676683,0.30675103,0.601923388,0.11036141,3,Turn right 1
136,0.901831907,0.605008459,0.080754095,0.255583884,0.473372904,0.738252097,0.378324397,0.697354924,0.10364645,0,Turn right 1
137,0.784033585,0.770499693,0.083024224,0.727272406,0.500332771,0.714643731,0.394019005,0.311009516,0.149845343,8,Turn right 1
138,0.761778899,0.55910826,0.069435476,0.208740983,0.500166299,0.547331511,0.382651919,0.721453955,0.06255657,0,Turn right 1
139,0.798432704,0.757988687,0.076981222,0.145116428,0.457147216,0.621194769,0.356221042,0.704885503,0.06507092,0,Turn right 1
140,0.781408915,0.706530497,0.067922098,0.376916553,0.212348094,0.510969339,0.078216393,0.579357374,0.068280413,3,Turn right 1
141,0.696345943,0.815005323,0.070948978,0.340577313,0.353802508,0.634631226,0.255397287,0.6132815,0.090238424,3,Turn right 1
142,0.674091257,0.599430187,0.064905976,0.450923243,0.541271468,0.812115355,0.429351864,0.73505138,0.139167439,0,Turn right 1
143,0.74346154,0.851163598,0.105661337,0.513099069,0.688300454,0.612540672,0.585012042,0.959367173,0.178041542,6,Turn right 1
144,0.751317106,0.646724953,0.092829341,0.234214505,0.462805546,0.658468199,0.360883349,0.695180023,0.090242436,0,Turn right 1
145,0.859947206,0.929058193,0.110190961,0.675117668,0.741471235,0.48584221,0.716980324,0.066076481,0.186277135,7,Turn right 1
146,0.763091341,0.666188518,0.074721851,0.410479356,0.60442678,0.644803769,0.489740941,0.825945281,0.138810474,6,Turn right 1
147,0.761778899,0.865088997,0.107920832,0.250875137,0.671992051,0.457678188,0.599144342,0.820757532,0.112039931,6,Turn right 1
148,0.760466457,0.598035847,0.082267596,0.165037078,0.612913753,0.554239505,0.498557469,0.78307916,0.075883972,0,Turn right 1
149,0.831149182,0.710694148,0.073208349,0.081129817,0.256947449,0.731192543,0.249023004,0.64546977,0.058601422,3,Turn right 1
150,0.825918286,0.727388631,0.085283719,0.371242155,0.851306288,0.616639747,0.703925104,0.923276376,0.24132888,6,Turn right 1
151,0.688490162,0.721830411,0.085283719,0.136182517,0.252620553,0.63683264,0.212720814,0.638543115,0.047964537,3,Turn right 1
152,0.857341194,0.746872248,0.075478602,0.090667827,0.46679915,0.56243829,0.36096585,0.715270406,0.034041431,0,Turn right 1
153,0.760466457,0.650888604,0.059619602,0.524567877,0.675902592,0.508843704,0.629247659,0.963963314,0.192159939,6,Turn right 1
154,0.793201807,0.826141586,0.075478602,0.466738742,0.714428306,0.598724366,0.61450107,0.935026281,0.189218961,6,Turn right 1
155,0.770947122,0.579966622,0.033966366,0.345768633,0.697453665,0.558870624,0.604203609,0.866604561,0.185958081,6,Turn right 1
156,0.802351158,0.670372222,0.081510846,0.231920642,0.379181059,0.695741312,0.303161442,0.653742085,0.087018479,3,Turn right 1
157,0.755235561,0.635588462,0.067176105,0.393215129,0.34656321,0.812950516,0.300729888,0.586417501,0.110388446,3,Turn right 1
158,0.700264397,0.73294685,0.078494724,0.244235593,0.48943212,0.564791264,0.371296227,0.711006908,0.069708132,0,Turn right 1
159,0.778802688,0.714877624,0.055846729,0.53603719,0.713762763,0.494875522,0.688396272,0.979232547,0.207717327,6,Turn right 1
160,0.748692437,0.771894261,0.050571236,0.527707378,0.53960709,0.514081694,0.419773699,0.696370152,0.133787482,0,Turn right 1
161,0.723831524,0.757988687,0.042268863,0.42569126,0.679730071,0.539436796,0.605149518,0.893947467,0.183820048,6,Turn right 1
162,0.654461241,0.678719577,0.017361497,0.693589085,0.520053341,0.629241677,0.404455022,0.295900349,0.149497192,8,Turn right 1
163,0.603408532,0.504860935,0,0.346613263,0.743717398,0.486980807,0.690806304,0.879602261,0.253286587,4,Turn right 1
164,0.609951871,0.796936098,0.049814485,0.691778301,0.609585344,0.665831822,0.492279471,0.149249701,0.156342215,7,Turn right 1
165,0.607326987,0.731572334,0.05207398,0.304841669,0.674405034,0.575343339,0.569391636,0.841718558,0.159108355,6,Turn right 1
166,0.612576755,0.69957771,0.067176105,0.291077989,0.555083825,0.586274946,0.441363904,0.755185068,0.10501767,0,Turn right 1
167,0.620413664,0.815005323,0.076981222,0.579621082,0.485355106,0.63812343,0.368419605,0.47337432,0.137629771,8,Turn right 1
168,0.616495209,0.65507208,0.0739651,0.160690388,0.593609539,0.521597194,0.482208483,0.77270162,0.0630986,0,Turn right 1
169,0.662298365,0.798330666,0.071694971,0.319449473,0.717839777,0.540271323,0.628771785,0.865116697,0.19491913,6,Turn right 1
170,0.634812783,0.724599723,0.083770217,0.711095356,0.663171785,0.513550285,0.598499459,0.116203048,0.162774365,7,Turn right 1
171,0.67669727,0.581361189,0.075478602,0.561873272,0.438342072,0.678053586,0.332446363,0.501771085,0.131917201,8,Turn right 1
172,0.714663516,0.821957882,0.09207259,0.287576937,0.635878973,0.665907602,0.510779242,0.815918215,0.137624065,6,Turn right 1
173,0.718581971,0.605008459,0.098872466,0.425449721,0.580296252,0.470963403,0.49166673,0.798867861,0.129551078,6,Turn right 1
174,0.695033501,0.730177766,0.093586091,0.451044265,0.470127906,0.608896909,0.347762439,0.626279872,0.11807876,0,Turn right 1
175,0.760466457,0.739899637,0.10943421,0.367379047,0.396322173,0.553101226,0.255405235,0.623400691,0.085390609,3,Turn right 1
176,0.718581971,0.770499693,0.108677459,0.302185246,0.48219317,0.637667801,0.371675181,0.695777173,0.099791618,0,Turn right 1
177,0.777490461,0.739899637,0.107920832,0.41216912,0.342319376,0.527214715,0.179614628,0.585719687,0.086460798,3,Turn right 1
178,0.814144051,0.727388631,0.092829341,0.302667819,0.521800434,0.592271683,0.405937009,0.727370393,0.1001822,0,Turn right 1
179,0.752629548,0.696788574,0.095099593,0.323071043,0.589698302,0.538373978,0.48585293,0.786580992,0.116678923,0,Turn right 1
180,0.786658469,0.753825036,0.101888588,0.371725233,0.575386527,0.57002957,0.46651486,0.780743186,0.121402919,0,Turn right 1
181,0.761778899,0.752430468,0.107920832,0.631051707,0.435596491,0.746830731,0.345515228,0.436105292,0.135836415,8,Turn right 1
182,0.752629548,0.739899637,0.101131837,0.462272543,0.537942712,0.672511527,0.424361453,0.726098888,0.130109352,0,Turn right 1
183,0.72120664,0.833094373,0.309438513,0.199444511,0.702529167,0.571092387,0.582836219,0.829119145,0.256318954,6,Trun left 1
184,0.82854317,0.611961246,0.335848499,0.200410666,0.22940545,0.552949032,0.1546362,0.626488169,0.099012289,3,Trun left 1
185,0.645293233,0.694019491,0.286033891,0.309549911,0.495339985,0.320503747,0.318249779,0.716909349,0.992529922,4,Trun left 1
186,0.712038632,0.484002802,0.295849766,0.552094732,0.664502871,0.662643371,0.545591567,0.988843662,0.214118035,6,Trun left 1
187,0.750004664,0.667583086,0.290563515,0.228057534,0.549758441,0.665831822,0.43542878,0.750714924,0.187820848,0,Trun left 1
188,0.810206939,0.635588462,0.304152262,0.688759822,0.246879508,0.809458946,0.240194448,0.450336202,0.199032392,8,Trun left 1
189,0.566754942,0.817794231,0.31774101,0.533743832,0.717174234,0.709329645,0.57569833,0.980335589,0.219525621,6,Trun left 1
190,0.701576839,0.698183142,0.313957379,0.250392564,0.631718897,0.522963763,0.53216935,0.803247251,0.2278352,6,Trun left 1
191,0.723831524,0.666188518,0.280758398,0.435469801,0.248293656,0.411523323,0.000112041,0.578270036,0.102104489,3,Trun left 1
192,0.738230644,0.641166734,0.252078283,0.576723624,0.615243674,0.520913592,0.537737265,0.013163307,0.211452775,7,Trun left 1
193,0.62697566,0.741294205,0.2618834,0.574188223,0.725661207,0.628558392,0.613429476,0,0.221521755,7,Trun left 1
194,0.643980791,0.325444302,0.264910279,0.151273903,0.779497531,0.467623075,0.671541872,0.837426339,0.361549627,4,Trun left 1
195,0.628269444,0.692624923,0.275472147,0.270433227,0.284988866,0.706444946,0.239129184,0.612247993,0.148628736,3,Trun left 1
196,0.753923333,0.603613891,0.289060894,0.558614263,0.599101396,0.458665226,0.541266296,0.986535822,0.213630076,6,Trun left 1
197,0.625663218,0.719041503,0.286033891,0.334299321,0.84856036,0.419190699,0.817923996,0.885839501,0.387819102,4,Trun left 1
198,0.65052413,0.677325009,0.277731518,0.042617736,0.402562635,0.580125699,0.315721376,0.696245387,0.104249302,3,Trun left 1
199,0.848172971,0.835883509,0.286033891,0,0.602512867,0,0.477531265,0.769190717,0.792234479,4,Trun left 1
200,0.633518998,0.968005604,0.241505657,0.667511464,0.340239338,0.566082054,0.196915854,0.438970363,0.204386218,8,Trun left 1
201,0.763091341,0.60917211,0.208306676,0.726306755,0.5244633,0.710468559,0.413981281,0.280284477,0.199246752,8,Trun left 1
202,0.620413664,0.694019491,0.240003037,0.758541348,0.299467462,0.635846236,0.211163219,0.410486372,0.213654088,8,Trun left 1
203,0.532726022,0.763546906,0.258110527,0.242907381,0.182060166,0.714491855,0.185765253,0.598244639,0.137931225,3,Trun left 1
204,0.655755026,0.717646936,0.261137406,0.620548046,0.871775463,0.509602769,0.806379882,0.021003799,0.226062522,7,Trun left 1
205,0.570692054,0.662024867,0.30188201,0.300616,0.607838251,0.533211769,0.507318153,0.797000046,0.210421656,6,Trun left 1
206,0.617807651,0.579966622,0.289806764,0.233007315,0.511066603,0.442875796,0.381531935,0.727638847,0.110046425,0,Trun left 1
207,0.633518998,0.725994063,0.292833644,0.369431874,0.512231215,0.69399521,0.402912477,0.708415805,0.185670074,0,Trun left 1
208,0.681947038,0.657841391,0.282261018,0.421586108,0.468213993,0.587944952,0.341445476,0.643225223,0.173915229,0,Trun left 1
209,0.79580782,0.73294685,0.260380656,0.534951022,0.247961406,0.823426495,0.243446578,0.510195067,0.180312406,8,Trun left 1
210,0.621726106,0.691230355,0.259623905,0.408306011,0.317689778,0.364305323,0.016075813,0.614410996,0.04968676,3,Trun left 1
